case,activity,time
16651,B,249750
16651,C,249751
16651,A,249752
16651,B,249753
16651,B,249754
16651,A,249755
16651,B,249756
16651,G,249757
16651,D,249758
16651,D,249759
16651,A,249760
16651,B,249761
16651,G,249762
16651,G,249763
16651,F,249764
16652,B,249765
16652,C,249766
16652,A,249767
16652,C,249768
16652,C,249769
16652,G,249770
16652,G,249771
16652,G,249772
16652,C,249773
16652,G,249774
16652,C,249775
16652,A,249776
16652,C,249777
16652,B,249778
16652,F,249779
16653,B,249780
16653,D,249781
16653,B,249782
16653,E,249783
16653,D,249784
16653,C,249785
16653,B,249786
16653,C,249787
16653,C,249788
16653,B,249789
16653,D,249790
16653,E,249791
16653,A,249792
16653,E,249793
16653,F,249794
16654,B,249795
16654,B,249796
16654,C,249797
16654,E,249798
16654,G,249799
16654,A,249800
16654,A,249801
16654,E,249802
16654,C,249803
16654,B,249804
16654,B,249805
16654,D,249806
16654,C,249807
16654,A,249808
16654,F,249809
16655,B,249810
16655,B,249811
16655,C,249812
16655,C,249813
16655,D,249814
16655,D,249815
16655,A,249816
16655,C,249817
16655,A,249818
16655,B,249819
16655,A,249820
16655,G,249821
16655,D,249822
16655,E,249823
16655,F,249824
16656,B,249825
16656,G,249826
16656,C,249827
16656,B,249828
16656,E,249829
16656,G,249830
16656,B,249831
16656,D,249832
16656,B,249833
16656,A,249834
16656,G,249835
16656,E,249836
16656,A,249837
16656,C,249838
16656,F,249839
16657,B,249840
16657,E,249841
16657,D,249842
16657,C,249843
16657,B,249844
16657,B,249845
16657,D,249846
16657,E,249847
16657,G,249848
16657,G,249849
16657,A,249850
16657,B,249851
16657,E,249852
16657,A,249853
16657,F,249854
16658,B,249855
16658,C,249856
16658,E,249857
16658,C,249858
16658,C,249859
16658,G,249860
16658,C,249861
16658,E,249862
16658,E,249863
16658,D,249864
16658,C,249865
16658,G,249866
16658,B,249867
16658,B,249868
16658,F,249869
16659,B,249870
16659,G,249871
16659,A,249872
16659,D,249873
16659,G,249874
16659,E,249875
16659,E,249876
16659,G,249877
16659,G,249878
16659,C,249879
16659,E,249880
16659,D,249881
16659,A,249882
16659,D,249883
16659,F,249884
16660,B,249885
16660,D,249886
16660,G,249887
16660,A,249888
16660,G,249889
16660,A,249890
16660,C,249891
16660,G,249892
16660,C,249893
16660,G,249894
16660,A,249895
16660,C,249896
16660,E,249897
16660,B,249898
16660,F,249899
16661,B,249900
16661,D,249901
16661,D,249902
16661,A,249903
16661,A,249904
16661,B,249905
16661,C,249906
16661,G,249907
16661,B,249908
16661,A,249909
16661,E,249910
16661,D,249911
16661,B,249912
16661,B,249913
16661,F,249914
16662,B,249915
16662,C,249916
16662,E,249917
16662,B,249918
16662,C,249919
16662,G,249920
16662,C,249921
16662,E,249922
16662,E,249923
16662,D,249924
16662,D,249925
16662,C,249926
16662,A,249927
16662,B,249928
16662,F,249929
16663,B,249930
16663,C,249931
16663,A,249932
16663,C,249933
16663,A,249934
16663,G,249935
16663,G,249936
16663,B,249937
16663,E,249938
16663,B,249939
16663,B,249940
16663,G,249941
16663,G,249942
16663,E,249943
16663,F,249944
16664,B,249945
16664,C,249946
16664,A,249947
16664,B,249948
16664,D,249949
16664,B,249950
16664,A,249951
16664,C,249952
16664,A,249953
16664,G,249954
16664,D,249955
16664,B,249956
16664,B,249957
16664,C,249958
16664,F,249959
16665,B,249960
16665,A,249961
16665,D,249962
16665,A,249963
16665,B,249964
16665,A,249965
16665,G,249966
16665,C,249967
16665,C,249968
16665,G,249969
16665,B,249970
16665,G,249971
16665,C,249972
16665,G,249973
16665,F,249974
16666,B,249975
16666,D,249976
16666,A,249977
16666,B,249978
16666,G,249979
16666,E,249980
16666,B,249981
16666,B,249982
16666,D,249983
16666,C,249984
16666,E,249985
16666,A,249986
16666,C,249987
16666,E,249988
16666,F,249989
16667,B,249990
16667,D,249991
16667,D,249992
16667,E,249993
16667,E,249994
16667,G,249995
16667,G,249996
16667,G,249997
16667,D,249998
16667,C,249999
16667,E,250000
16667,G,250001
16667,E,250002
16667,G,250003
16667,F,250004
16668,B,250005
16668,D,250006
16668,D,250007
16668,G,250008
16668,G,250009
16668,G,250010
16668,A,250011
16668,D,250012
16668,E,250013
16668,D,250014
16668,A,250015
16668,C,250016
16668,D,250017
16668,E,250018
16668,F,250019
16669,B,250020
16669,A,250021
16669,B,250022
16669,A,250023
16669,B,250024
16669,A,250025
16669,B,250026
16669,C,250027
16669,B,250028
16669,G,250029
16669,C,250030
16669,A,250031
16669,B,250032
16669,B,250033
16669,F,250034
16670,B,250035
16670,D,250036
16670,C,250037
16670,C,250038
16670,D,250039
16670,A,250040
16670,E,250041
16670,A,250042
16670,C,250043
16670,D,250044
16670,C,250045
16670,E,250046
16670,E,250047
16670,D,250048
16670,F,250049
16671,B,250050
16671,C,250051
16671,G,250052
16671,E,250053
16671,A,250054
16671,C,250055
16671,A,250056
16671,D,250057
16671,D,250058
16671,B,250059
16671,D,250060
16671,D,250061
16671,A,250062
16671,G,250063
16671,F,250064
16672,B,250065
16672,C,250066
16672,A,250067
16672,B,250068
16672,E,250069
16672,D,250070
16672,E,250071
16672,A,250072
16672,G,250073
16672,E,250074
16672,E,250075
16672,A,250076
16672,C,250077
16672,B,250078
16672,F,250079
16673,B,250080
16673,C,250081
16673,B,250082
16673,C,250083
16673,G,250084
16673,E,250085
16673,D,250086
16673,C,250087
16673,G,250088
16673,G,250089
16673,B,250090
16673,B,250091
16673,B,250092
16673,B,250093
16673,F,250094
16674,B,250095
16674,E,250096
16674,C,250097
16674,B,250098
16674,B,250099
16674,E,250100
16674,E,250101
16674,A,250102
16674,B,250103
16674,A,250104
16674,E,250105
16674,D,250106
16674,D,250107
16674,G,250108
16674,F,250109
16675,B,250110
16675,C,250111
16675,A,250112
16675,B,250113
16675,D,250114
16675,E,250115
16675,A,250116
16675,G,250117
16675,E,250118
16675,G,250119
16675,E,250120
16675,D,250121
16675,G,250122
16675,A,250123
16675,F,250124
16676,B,250125
16676,E,250126
16676,B,250127
16676,D,250128
16676,B,250129
16676,D,250130
16676,D,250131
16676,A,250132
16676,G,250133
16676,C,250134
16676,D,250135
16676,G,250136
16676,A,250137
16676,G,250138
16676,F,250139
16677,B,250140
16677,B,250141
16677,A,250142
16677,D,250143
16677,D,250144
16677,C,250145
16677,C,250146
16677,A,250147
16677,B,250148
16677,A,250149
16677,G,250150
16677,G,250151
16677,D,250152
16677,D,250153
16677,F,250154
16678,B,250155
16678,C,250156
16678,D,250157
16678,A,250158
16678,B,250159
16678,C,250160
16678,C,250161
16678,A,250162
16678,B,250163
16678,G,250164
16678,C,250165
16678,G,250166
16678,G,250167
16678,B,250168
16678,F,250169
16679,B,250170
16679,C,250171
16679,B,250172
16679,B,250173
16679,E,250174
16679,D,250175
16679,A,250176
16679,B,250177
16679,C,250178
16679,D,250179
16679,E,250180
16679,A,250181
16679,E,250182
16679,A,250183
16679,F,250184
16680,B,250185
16680,A,250186
16680,C,250187
16680,C,250188
16680,E,250189
16680,G,250190
16680,B,250191
16680,D,250192
16680,C,250193
16680,G,250194
16680,E,250195
16680,D,250196
16680,G,250197
16680,E,250198
16680,F,250199
16681,B,250200
16681,D,250201
16681,D,250202
16681,A,250203
16681,E,250204
16681,E,250205
16681,A,250206
16681,B,250207
16681,G,250208
16681,B,250209
16681,C,250210
16681,E,250211
16681,B,250212
16681,E,250213
16681,F,250214
16682,B,250215
16682,D,250216
16682,E,250217
16682,C,250218
16682,C,250219
16682,B,250220
16682,C,250221
16682,C,250222
16682,G,250223
16682,G,250224
16682,E,250225
16682,C,250226
16682,D,250227
16682,A,250228
16682,F,250229
16683,B,250230
16683,E,250231
16683,D,250232
16683,A,250233
16683,C,250234
16683,C,250235
16683,B,250236
16683,B,250237
16683,G,250238
16683,G,250239
16683,A,250240
16683,D,250241
16683,G,250242
16683,D,250243
16683,F,250244
16684,B,250245
16684,E,250246
16684,D,250247
16684,A,250248
16684,E,250249
16684,B,250250
16684,B,250251
16684,G,250252
16684,B,250253
16684,C,250254
16684,D,250255
16684,B,250256
16684,C,250257
16684,D,250258
16684,F,250259
16685,B,250260
16685,G,250261
16685,D,250262
16685,E,250263
16685,G,250264
16685,D,250265
16685,E,250266
16685,D,250267
16685,C,250268
16685,G,250269
16685,C,250270
16685,A,250271
16685,E,250272
16685,E,250273
16685,F,250274
16686,B,250275
16686,A,250276
16686,B,250277
16686,G,250278
16686,C,250279
16686,B,250280
16686,E,250281
16686,G,250282
16686,A,250283
16686,B,250284
16686,C,250285
16686,A,250286
16686,B,250287
16686,D,250288
16686,F,250289
16687,B,250290
16687,B,250291
16687,D,250292
16687,E,250293
16687,A,250294
16687,A,250295
16687,E,250296
16687,C,250297
16687,A,250298
16687,C,250299
16687,G,250300
16687,G,250301
16687,D,250302
16687,E,250303
16687,F,250304
16688,B,250305
16688,B,250306
16688,A,250307
16688,D,250308
16688,E,250309
16688,E,250310
16688,D,250311
16688,E,250312
16688,C,250313
16688,D,250314
16688,D,250315
16688,D,250316
16688,D,250317
16688,E,250318
16688,F,250319
16689,B,250320
16689,D,250321
16689,B,250322
16689,A,250323
16689,A,250324
16689,E,250325
16689,G,250326
16689,E,250327
16689,A,250328
16689,E,250329
16689,E,250330
16689,G,250331
16689,D,250332
16689,A,250333
16689,F,250334
16690,B,250335
16690,A,250336
16690,E,250337
16690,D,250338
16690,A,250339
16690,E,250340
16690,E,250341
16690,A,250342
16690,A,250343
16690,B,250344
16690,B,250345
16690,B,250346
16690,C,250347
16690,B,250348
16690,F,250349
16691,B,250350
16691,G,250351
16691,B,250352
16691,B,250353
16691,D,250354
16691,B,250355
16691,B,250356
16691,B,250357
16691,E,250358
16691,E,250359
16691,A,250360
16691,B,250361
16691,A,250362
16691,C,250363
16691,F,250364
16692,B,250365
16692,B,250366
16692,B,250367
16692,G,250368
16692,A,250369
16692,B,250370
16692,D,250371
16692,A,250372
16692,A,250373
16692,C,250374
16692,E,250375
16692,D,250376
16692,C,250377
16692,E,250378
16692,F,250379
16693,B,250380
16693,D,250381
16693,C,250382
16693,B,250383
16693,C,250384
16693,G,250385
16693,C,250386
16693,E,250387
16693,G,250388
16693,C,250389
16693,B,250390
16693,D,250391
16693,D,250392
16693,A,250393
16693,F,250394
16694,B,250395
16694,C,250396
16694,G,250397
16694,B,250398
16694,D,250399
16694,G,250400
16694,C,250401
16694,E,250402
16694,A,250403
16694,B,250404
16694,E,250405
16694,C,250406
16694,A,250407
16694,E,250408
16694,F,250409
16695,B,250410
16695,E,250411
16695,A,250412
