case,activity,time
11251,B,168750
11251,D,168751
11251,C,168752
11251,E,168753
11251,G,168754
11251,E,168755
11251,G,168756
11251,C,168757
11251,A,168758
11251,A,168759
11251,D,168760
11251,D,168761
11251,C,168762
11251,E,168763
11251,F,168764
11252,B,168765
11252,A,168766
11252,B,168767
11252,D,168768
11252,C,168769
11252,B,168770
11252,A,168771
11252,A,168772
11252,A,168773
11252,G,168774
11252,C,168775
11252,D,168776
11252,D,168777
11252,C,168778
11252,F,168779
11253,B,168780
11253,C,168781
11253,A,168782
11253,G,168783
11253,C,168784
11253,B,168785
11253,B,168786
11253,C,168787
11253,G,168788
11253,B,168789
11253,A,168790
11253,E,168791
11253,C,168792
11253,E,168793
11253,F,168794
11254,B,168795
11254,A,168796
11254,B,168797
11254,G,168798
11254,A,168799
11254,E,168800
11254,G,168801
11254,E,168802
11254,B,168803
11254,C,168804
11254,D,168805
11254,D,168806
11254,B,168807
11254,E,168808
11254,F,168809
11255,B,168810
11255,C,168811
11255,A,168812
11255,C,168813
11255,G,168814
11255,C,168815
11255,A,168816
11255,C,168817
11255,A,168818
11255,C,168819
11255,B,168820
11255,B,168821
11255,A,168822
11255,G,168823
11255,F,168824
11256,B,168825
11256,C,168826
11256,A,168827
11256,C,168828
11256,A,168829
11256,B,168830
11256,G,168831
11256,E,168832
11256,B,168833
11256,A,168834
11256,G,168835
11256,D,168836
11256,E,168837
11256,G,168838
11256,F,168839
11257,B,168840
11257,C,168841
11257,G,168842
11257,B,168843
11257,D,168844
11257,A,168845
11257,G,168846
11257,D,168847
11257,C,168848
11257,B,168849
11257,A,168850
11257,B,168851
11257,B,168852
11257,E,168853
11257,F,168854
11258,B,168855
11258,C,168856
11258,G,168857
11258,A,168858
11258,B,168859
11258,D,168860
11258,A,168861
11258,E,168862
11258,C,168863
11258,B,168864
11258,D,168865
11258,D,168866
11258,A,168867
11258,D,168868
11258,F,168869
11259,B,168870
11259,D,168871
11259,E,168872
11259,G,168873
11259,G,168874
11259,E,168875
11259,C,168876
11259,B,168877
11259,G,168878
11259,E,168879
11259,D,168880
11259,B,168881
11259,G,168882
11259,G,168883
11259,F,168884
11260,B,168885
11260,E,168886
11260,C,168887
11260,D,168888
11260,E,168889
11260,A,168890
11260,D,168891
11260,G,168892
11260,B,168893
11260,D,168894
11260,G,168895
11260,A,168896
11260,A,168897
11260,G,168898
11260,F,168899
11261,B,168900
11261,A,168901
11261,D,168902
11261,A,168903
11261,C,168904
11261,A,168905
11261,G,168906
11261,C,168907
11261,C,168908
11261,D,168909
11261,E,168910
11261,C,168911
11261,E,168912
11261,C,168913
11261,F,168914
11262,B,168915
11262,B,168916
11262,G,168917
11262,B,168918
11262,C,168919
11262,C,168920
11262,G,168921
11262,D,168922
11262,A,168923
11262,G,168924
11262,E,168925
11262,C,168926
11262,G,168927
11262,E,168928
11262,F,168929
11263,B,168930
11263,D,168931
11263,G,168932
11263,B,168933
11263,D,168934
11263,G,168935
11263,B,168936
11263,E,168937
11263,A,168938
11263,E,168939
11263,A,168940
11263,B,168941
11263,G,168942
11263,B,168943
11263,F,168944
11264,B,168945
11264,E,168946
11264,D,168947
11264,C,168948
11264,D,168949
11264,D,168950
11264,C,168951
11264,A,168952
11264,D,168953
11264,A,168954
11264,A,168955
11264,B,168956
11264,A,168957
11264,B,168958
11264,F,168959
11265,B,168960
11265,E,168961
11265,B,168962
11265,B,168963
11265,D,168964
11265,A,168965
11265,B,168966
11265,E,168967
11265,A,168968
11265,D,168969
11265,D,168970
11265,A,168971
11265,D,168972
11265,C,168973
11265,F,168974
11266,B,168975
11266,D,168976
11266,E,168977
11266,D,168978
11266,D,168979
11266,B,168980
11266,E,168981
11266,A,168982
11266,E,168983
11266,D,168984
11266,C,168985
11266,C,168986
11266,E,168987
11266,C,168988
