case,activity,time
16201,B,243000
16201,D,243001
16201,C,243002
16201,G,243003
16201,B,243004
16201,B,243005
16201,A,243006
16201,A,243007
16201,G,243008
16201,A,243009
16201,C,243010
16201,A,243011
16201,E,243012
16201,C,243013
16201,F,243014
16202,B,243015
16202,A,243016
16202,G,243017
16202,G,243018
16202,A,243019
16202,C,243020
16202,D,243021
16202,C,243022
16202,C,243023
16202,E,243024
16202,D,243025
16202,B,243026
16202,A,243027
16202,G,243028
16202,F,243029
16203,B,243030
16203,D,243031
16203,A,243032
16203,D,243033
16203,A,243034
16203,E,243035
16203,B,243036
16203,A,243037
16203,G,243038
16203,C,243039
16203,D,243040
16203,B,243041
16203,B,243042
16203,G,243043
16203,F,243044
16204,B,243045
16204,D,243046
16204,A,243047
16204,G,243048
16204,B,243049
16204,E,243050
16204,C,243051
16204,A,243052
16204,B,243053
16204,C,243054
16204,C,243055
16204,E,243056
16204,A,243057
16204,C,243058
16204,F,243059
16205,B,243060
16205,E,243061
16205,E,243062
16205,C,243063
16205,E,243064
16205,B,243065
16205,C,243066
16205,D,243067
16205,D,243068
16205,D,243069
16205,D,243070
16205,B,243071
16205,E,243072
16205,G,243073
16205,F,243074
16206,B,243075
16206,B,243076
16206,D,243077
16206,C,243078
16206,A,243079
16206,E,243080
16206,G,243081
16206,D,243082
16206,B,243083
16206,A,243084
16206,E,243085
16206,C,243086
16206,A,243087
16206,A,243088
16206,F,243089
16207,B,243090
16207,C,243091
16207,B,243092
16207,D,243093
16207,C,243094
16207,A,243095
16207,B,243096
16207,E,243097
16207,B,243098
16207,D,243099
16207,A,243100
16207,E,243101
16207,G,243102
16207,D,243103
16207,F,243104
16208,B,243105
16208,C,243106
16208,G,243107
16208,C,243108
16208,C,243109
16208,G,243110
16208,G,243111
16208,A,243112
16208,G,243113
16208,C,243114
16208,C,243115
16208,C,243116
16208,C,243117
16208,D,243118
16208,F,243119
16209,B,243120
16209,D,243121
16209,A,243122
16209,D,243123
16209,A,243124
16209,E,243125
16209,B,243126
16209,B,243127
16209,G,243128
16209,B,243129
16209,A,243130
16209,G,243131
16209,D,243132
16209,D,243133
16209,F,243134
16210,B,243135
16210,A,243136
16210,D,243137
16210,D,243138
16210,C,243139
16210,A,243140
16210,E,243141
16210,B,243142
16210,E,243143
16210,B,243144
16210,C,243145
16210,C,243146
16210,C,243147
16210,A,243148
16210,F,243149
16211,B,243150
16211,E,243151
16211,C,243152
16211,E,243153
16211,B,243154
16211,D,243155
16211,E,243156
16211,D,243157
16211,D,243158
16211,G,243159
16211,E,243160
16211,G,243161
16211,G,243162
16211,B,243163
16211,F,243164
16212,B,243165
16212,A,243166
16212,B,243167
16212,C,243168
16212,B,243169
16212,A,243170
16212,D,243171
16212,E,243172
16212,C,243173
16212,E,243174
16212,B,243175
16212,E,243176
16212,D,243177
16212,E,243178
16212,F,243179
16213,B,243180
16213,D,243181
16213,C,243182
16213,D,243183
16213,C,243184
16213,D,243185
16213,D,243186
16213,E,243187
16213,C,243188
16213,C,243189
16213,A,243190
16213,A,243191
16213,D,243192
16213,C,243193
16213,F,243194
16214,B,243195
16214,E,243196
16214,C,243197
16214,C,243198
16214,G,243199
16214,D,243200
16214,A,243201
16214,D,243202
16214,E,243203
16214,E,243204
16214,C,243205
16214,E,243206
16214,A,243207
16214,A,243208
16214,F,243209
16215,B,243210
16215,E,243211
16215,G,243212
16215,B,243213
16215,E,243214
16215,D,243215
16215,B,243216
16215,C,243217
16215,C,243218
16215,A,243219
16215,D,243220
16215,B,243221
16215,C,243222
16215,C,243223
16215,F,243224
16216,B,243225
16216,G,243226
16216,C,243227
16216,A,243228
16216,C,243229
16216,E,243230
16216,D,243231
16216,G,243232
16216,G,243233
16216,E,243234
16216,D,243235
16216,B,243236
16216,E,243237
16216,G,243238
16216,F,243239
16217,B,243240
16217,E,243241
16217,B,243242
16217,C,243243
16217,G,243244
16217,B,243245
16217,G,243246
16217,C,243247
16217,B,243248
16217,D,243249
16217,B,243250
16217,B,243251
16217,E,243252
16217,B,243253
16217,F,243254
16218,B,243255
16218,E,243256
16218,D,243257
16218,E,243258
16218,A,243259
16218,A,243260
16218,C,243261
16218,E,243262
16218,E,243263
16218,G,243264
16218,A,243265
16218,G,243266
16218,G,243267
16218,D,243268
16218,F,243269
16219,B,243270
16219,A,243271
16219,B,243272
16219,E,243273
16219,G,243274
16219,G,243275
16219,E,243276
16219,C,243277
16219,D,243278
16219,G,243279
16219,A,243280
16219,B,243281
16219,B,243282
16219,A,243283
16219,F,243284
16220,B,243285
16220,G,243286
16220,D,243287
16220,G,243288
16220,E,243289
16220,G,243290
16220,C,243291
16220,D,243292
16220,G,243293
16220,B,243294
16220,G,243295
16220,B,243296
16220,A,243297
16220,A,243298
16220,F,243299
16221,B,243300
16221,A,243301
16221,G,243302
16221,B,243303
16221,A,243304
16221,G,243305
16221,G,243306
16221,B,243307
16221,C,243308
16221,G,243309
16221,B,243310
16221,D,243311
16221,C,243312
16221,B,243313
16221,F,243314
16222,B,243315
16222,C,243316
16222,B,243317
16222,D,243318
16222,G,243319
16222,A,243320
16222,E,243321
16222,A,243322
16222,D,243323
16222,A,243324
16222,E,243325
16222,G,243326
16222,B,243327
16222,A,243328
16222,F,243329
16223,B,243330
16223,D,243331
16223,E,243332
16223,E,243333
16223,D,243334
16223,E,243335
16223,D,243336
16223,C,243337
16223,E,243338
16223,D,243339
16223,E,243340
16223,B,243341
16223,D,243342
16223,D,243343
16223,F,243344
16224,B,243345
16224,E,243346
16224,C,243347
16224,D,243348
16224,E,243349
16224,A,243350
16224,B,243351
16224,C,243352
16224,E,243353
16224,D,243354
16224,A,243355
16224,D,243356
16224,E,243357
16224,B,243358
16224,F,243359
16225,B,243360
16225,A,243361
16225,E,243362
16225,D,243363
16225,A,243364
16225,B,243365
16225,D,243366
16225,C,243367
16225,B,243368
16225,E,243369
16225,G,243370
16225,A,243371
16225,E,243372
16225,E,243373
16225,F,243374
16226,B,243375
16226,G,243376
16226,E,243377
16226,D,243378
16226,C,243379
16226,B,243380
16226,A,243381
16226,D,243382
16226,D,243383
16226,G,243384
16226,A,243385
16226,E,243386
16226,G,243387
16226,G,243388
16226,F,243389
16227,B,243390
16227,C,243391
16227,A,243392
16227,C,243393
16227,B,243394
16227,E,243395
16227,C,243396
16227,C,243397
16227,A,243398
16227,G,243399
16227,E,243400
16227,E,243401
16227,B,243402
16227,G,243403
16227,F,243404
16228,B,243405
16228,G,243406
16228,A,243407
16228,G,243408
16228,B,243409
16228,B,243410
16228,G,243411
16228,E,243412
16228,A,243413
16228,D,243414
16228,D,243415
16228,C,243416
16228,B,243417
16228,E,243418
16228,F,243419
16229,B,243420
16229,E,243421
16229,A,243422
16229,E,243423
16229,B,243424
16229,E,243425
16229,E,243426
16229,E,243427
16229,G,243428
16229,B,243429
16229,C,243430
16229,G,243431
16229,B,243432
16229,C,243433
16229,F,243434
16230,B,243435
16230,A,243436
16230,A,243437
16230,G,243438
16230,G,243439
16230,C,243440
16230,C,243441
16230,G,243442
16230,D,243443
16230,E,243444
16230,B,243445
16230,C,243446
16230,A,243447
16230,A,243448
16230,F,243449
16231,B,243450
16231,D,243451
16231,C,243452
16231,E,243453
16231,B,243454
16231,G,243455
16231,C,243456
16231,C,243457
16231,D,243458
16231,G,243459
16231,A,243460
16231,C,243461
16231,B,243462
16231,A,243463
16231,F,243464
16232,B,243465
16232,A,243466
16232,G,243467
16232,E,243468
16232,E,243469
16232,B,243470
16232,D,243471
16232,D,243472
16232,C,243473
16232,C,243474
16232,B,243475
16232,A,243476
16232,E,243477
16232,G,243478
16232,F,243479
16233,B,243480
16233,A,243481
16233,C,243482
16233,B,243483
16233,G,243484
16233,C,243485
16233,G,243486
16233,A,243487
16233,C,243488
16233,E,243489
16233,C,243490
16233,B,243491
16233,B,243492
16233,C,243493
16233,F,243494
16234,B,243495
16234,G,243496
16234,B,243497
16234,A,243498
16234,E,243499
16234,G,243500
16234,D,243501
16234,E,243502
16234,C,243503
16234,B,243504
16234,G,243505
16234,D,243506
16234,E,243507
16234,D,243508
16234,F,243509
16235,B,243510
16235,E,243511
16235,A,243512
16235,C,243513
16235,E,243514
16235,C,243515
16235,B,243516
16235,E,243517
16235,B,243518
16235,D,243519
16235,G,243520
16235,C,243521
16235,G,243522
16235,C,243523
16235,F,243524
16236,B,243525
16236,D,243526
16236,A,243527
16236,A,243528
16236,E,243529
16236,G,243530
16236,C,243531
16236,B,243532
16236,A,243533
16236,C,243534
16236,D,243535
16236,E,243536
16236,D,243537
16236,E,243538
16236,F,243539
16237,B,243540
16237,G,243541
16237,B,243542
16237,D,243543
16237,E,243544
16237,B,243545
16237,E,243546
16237,D,243547
16237,C,243548
16237,G,243549
16237,A,243550
16237,B,243551
16237,A,243552
16237,D,243553
16237,F,243554
16238,B,243555
16238,E,243556
16238,A,243557
16238,D,243558
16238,B,243559
16238,C,243560
16238,E,243561
16238,C,243562
16238,D,243563
16238,B,243564
16238,D,243565
16238,G,243566
16238,D,243567
16238,E,243568
16238,F,243569
16239,B,243570
16239,D,243571
16239,E,243572
16239,G,243573
16239,D,243574
16239,E,243575
16239,E,243576
16239,D,243577
16239,A,243578
16239,D,243579
16239,A,243580
16239,C,243581
16239,B,243582
16239,D,243583
16239,F,243584
16240,B,243585
16240,G,243586
16240,C,243587
16240,D,243588
16240,A,243589
16240,G,243590
16240,B,243591
16240,E,243592
16240,B,243593
16240,D,243594
16240,G,243595
16240,D,243596
16240,A,243597
16240,G,243598
16240,F,243599
16241,B,243600
16241,D,243601
16241,D,243602
16241,C,243603
16241,E,243604
16241,D,243605
16241,G,243606
16241,C,243607
16241,C,243608
16241,E,243609
16241,G,243610
16241,C,243611
16241,E,243612
16241,E,243613
16241,F,243614
16242,B,243615
16242,G,243616
16242,A,243617
16242,G,243618
16242,G,243619
16242,B,243620
16242,C,243621
16242,A,243622
16242,A,243623
16242,B,243624
16242,B,243625
16242,G,243626
16242,D,243627
16242,C,243628
16242,F,243629
16243,B,243630
16243,C,243631
16243,E,243632
16243,G,243633
16243,E,243634
16243,A,243635
16243,C,243636
16243,G,243637
16243,D,243638
16243,B,243639
16243,G,243640
16243,B,243641
16243,G,243642
16243,D,243643
16243,F,243644
16244,B,243645
16244,B,243646
16244,G,243647
16244,B,243648
16244,D,243649
16244,D,243650
16244,A,243651
16244,A,243652
16244,A,243653
16244,B,243654
16244,B,243655
16244,D,243656
16244,D,243657
16244,E,243658
16244,F,243659
16245,B,243660
16245,D,243661
16245,A,243662
16245,A,243663
16245,B,243664
16245,E,243665
16245,D,243666
16245,E,243667
16245,A,243668
16245,G,243669
16245,C,243670
16245,G,243671
16245,A,243672
16245,B,243673
16245,F,243674
16246,B,243675
16246,G,243676
16246,D,243677
16246,A,243678
16246,G,243679
16246,C,243680
16246,C,243681
16246,D,243682
16246,C,243683
16246,C,243684
16246,D,243685
16246,G,243686
16246,G,243687
16246,A,243688
16246,F,243689
16247,B,243690
16247,A,243691
16247,D,243692
16247,D,243693
16247,C,243694
16247,B,243695
16247,B,243696
16247,B,243697
16247,B,243698
16247,B,243699
16247,B,243700
16247,G,243701
16247,G,243702
16247,A,243703
16247,F,243704
16248,B,243705
16248,B,243706
16248,A,243707
16248,C,243708
16248,C,243709
16248,B,243710
16248,G,243711
16248,C,243712
16248,D,243713
16248,G,243714
16248,E,243715
16248,E,243716
16248,A,243717
16248,A,243718
16248,F,243719
16249,B,243720
16249,A,243721
16249,A,243722
16249,C,243723
16249,A,243724
16249,A,243725
16249,B,243726
16249,E,243727
16249,D,243728
16249,G,243729
16249,D,243730
16249,C,243731
16249,B,243732
16249,E,243733
16249,F,243734
16250,B,243735
16250,D,243736
16250,G,243737
16250,A,243738
16250,C,243739
16250,C,243740
16250,G,243741
16250,B,243742
16250,G,243743
16250,A,243744
16250,A,243745
16250,A,243746
16250,B,243747
16250,D,243748
16250,F,243749
16251,B,243750
16251,E,243751
16251,D,243752
16251,G,243753
16251,E,243754
16251,A,243755
16251,A,243756
16251,A,243757
16251,A,243758
16251,C,243759
16251,E,243760
16251,C,243761
16251,E,243762
16251,A,243763
16251,F,243764
16252,B,243765
16252,B,243766
16252,A,243767
16252,A,243768
16252,A,243769
16252,C,243770
16252,A,243771
16252,G,243772
16252,G,243773
16252,A,243774
16252,D,243775
16252,D,243776
16252,A,243777
16252,A,243778
16252,F,243779
16253,B,243780
16253,E,243781
16253,G,243782
16253,A,243783
16253,A,243784
16253,D,243785
16253,C,243786
16253,D,243787
