case,activity,time
14851,B,222750
14851,D,222751
14851,E,222752
14851,G,222753
14851,G,222754
14851,E,222755
14851,D,222756
14851,E,222757
14851,B,222758
14851,G,222759
14851,E,222760
14851,E,222761
14851,A,222762
14851,B,222763
14851,F,222764
14852,B,222765
14852,C,222766
14852,A,222767
14852,B,222768
14852,A,222769
14852,D,222770
14852,G,222771
14852,E,222772
14852,C,222773
14852,D,222774
14852,A,222775
14852,A,222776
14852,G,222777
14852,G,222778
14852,F,222779
14853,B,222780
14853,A,222781
14853,C,222782
14853,D,222783
14853,A,222784
14853,E,222785
14853,B,222786
14853,G,222787
14853,B,222788
14853,G,222789
14853,A,222790
14853,C,222791
14853,A,222792
14853,B,222793
14853,F,222794
14854,B,222795
14854,D,222796
14854,B,222797
14854,B,222798
14854,D,222799
14854,A,222800
14854,A,222801
14854,D,222802
14854,D,222803
14854,B,222804
14854,A,222805
14854,A,222806
14854,C,222807
14854,B,222808
14854,F,222809
14855,B,222810
14855,E,222811
14855,A,222812
14855,A,222813
14855,C,222814
14855,G,222815
14855,C,222816
14855,B,222817
14855,A,222818
14855,E,222819
14855,D,222820
14855,G,222821
14855,E,222822
14855,A,222823
14855,F,222824
14856,B,222825
14856,D,222826
14856,D,222827
14856,E,222828
14856,C,222829
14856,D,222830
14856,B,222831
14856,A,222832
14856,E,222833
14856,G,222834
14856,D,222835
14856,A,222836
14856,C,222837
14856,B,222838
14856,F,222839
14857,B,222840
14857,E,222841
14857,D,222842
14857,D,222843
14857,B,222844
14857,D,222845
14857,B,222846
14857,E,222847
14857,D,222848
14857,D,222849
14857,A,222850
14857,G,222851
14857,E,222852
14857,C,222853
14857,F,222854
14858,B,222855
14858,B,222856
14858,E,222857
14858,D,222858
14858,B,222859
14858,C,222860
14858,G,222861
14858,C,222862
14858,A,222863
14858,G,222864
14858,D,222865
14858,G,222866
14858,E,222867
14858,D,222868
14858,F,222869
14859,B,222870
14859,B,222871
14859,B,222872
14859,G,222873
14859,B,222874
14859,G,222875
14859,C,222876
14859,A,222877
14859,D,222878
14859,C,222879
14859,E,222880
14859,D,222881
14859,D,222882
14859,B,222883
14859,F,222884
14860,B,222885
14860,C,222886
14860,C,222887
14860,B,222888
14860,A,222889
14860,B,222890
14860,C,222891
14860,A,222892
14860,C,222893
14860,A,222894
14860,A,222895
14860,E,222896
14860,C,222897
14860,C,222898
14860,F,222899
14861,B,222900
14861,D,222901
14861,E,222902
14861,G,222903
14861,B,222904
14861,G,222905
14861,G,222906
14861,G,222907
14861,C,222908
14861,C,222909
14861,C,222910
14861,D,222911
14861,G,222912
14861,A,222913
14861,F,222914
14862,B,222915
14862,G,222916
14862,G,222917
14862,E,222918
14862,E,222919
14862,D,222920
14862,C,222921
14862,D,222922
14862,B,222923
14862,A,222924
14862,A,222925
14862,C,222926
14862,D,222927
14862,G,222928
14862,F,222929
14863,B,222930
14863,D,222931
14863,B,222932
14863,A,222933
14863,E,222934
14863,C,222935
14863,D,222936
14863,A,222937
14863,E,222938
14863,A,222939
14863,D,222940
14863,D,222941
14863,C,222942
14863,A,222943
14863,F,222944
14864,B,222945
14864,C,222946
14864,C,222947
14864,E,222948
14864,G,222949
14864,B,222950
14864,D,222951
14864,C,222952
14864,D,222953
14864,G,222954
14864,A,222955
14864,E,222956
14864,A,222957
14864,C,222958
14864,F,222959
14865,B,222960
14865,D,222961
14865,G,222962
14865,B,222963
14865,C,222964
14865,A,222965
14865,E,222966
14865,D,222967
14865,C,222968
14865,C,222969
14865,G,222970
14865,C,222971
14865,G,222972
14865,B,222973
14865,F,222974
14866,B,222975
14866,A,222976
14866,G,222977
14866,C,222978
14866,B,222979
14866,C,222980
14866,C,222981
14866,C,222982
14866,D,222983
14866,C,222984
14866,C,222985
14866,A,222986
14866,D,222987
14866,D,222988
14866,F,222989
14867,B,222990
14867,D,222991
14867,C,222992
14867,D,222993
14867,E,222994
14867,E,222995
14867,D,222996
14867,A,222997
14867,B,222998
14867,D,222999
14867,D,223000
14867,G,223001
14867,D,223002
14867,B,223003
14867,F,223004
14868,B,223005
14868,D,223006
14868,A,223007
14868,G,223008
14868,E,223009
14868,G,223010
14868,E,223011
14868,B,223012
14868,B,223013
14868,D,223014
14868,E,223015
14868,C,223016
14868,D,223017
14868,D,223018
14868,F,223019
14869,B,223020
14869,C,223021
14869,A,223022
14869,A,223023
14869,E,223024
14869,C,223025
14869,B,223026
14869,A,223027
14869,E,223028
14869,C,223029
14869,B,223030
14869,G,223031
14869,C,223032
14869,D,223033
14869,F,223034
14870,B,223035
14870,B,223036
14870,A,223037
14870,B,223038
14870,G,223039
14870,G,223040
14870,B,223041
14870,A,223042
14870,D,223043
14870,G,223044
14870,D,223045
14870,C,223046
14870,G,223047
14870,A,223048
14870,F,223049
14871,B,223050
14871,E,223051
14871,B,223052
14871,D,223053
14871,A,223054
14871,C,223055
14871,C,223056
14871,G,223057
14871,D,223058
14871,D,223059
14871,C,223060
14871,C,223061
14871,D,223062
14871,E,223063
14871,F,223064
14872,B,223065
14872,G,223066
14872,B,223067
14872,B,223068
14872,A,223069
14872,B,223070
14872,B,223071
14872,G,223072
14872,G,223073
14872,B,223074
14872,B,223075
14872,G,223076
14872,B,223077
14872,E,223078
14872,F,223079
14873,B,223080
14873,B,223081
14873,A,223082
14873,A,223083
14873,E,223084
14873,D,223085
14873,D,223086
14873,E,223087
14873,G,223088
14873,A,223089
14873,C,223090
14873,G,223091
14873,E,223092
14873,B,223093
14873,F,223094
14874,B,223095
14874,A,223096
14874,D,223097
14874,G,223098
14874,E,223099
14874,B,223100
14874,G,223101
14874,E,223102
14874,G,223103
14874,C,223104
14874,A,223105
14874,G,223106
14874,G,223107
14874,B,223108
14874,F,223109
14875,B,223110
14875,G,223111
14875,G,223112
14875,E,223113
14875,E,223114
14875,A,223115
14875,G,223116
14875,G,223117
14875,A,223118
14875,E,223119
14875,E,223120
14875,C,223121
14875,A,223122
14875,G,223123
14875,F,223124
14876,B,223125
14876,A,223126
14876,E,223127
14876,A,223128
14876,G,223129
14876,D,223130
14876,D,223131
14876,G,223132
14876,A,223133
14876,G,223134
14876,G,223135
14876,E,223136
14876,D,223137
14876,G,223138
14876,F,223139
14877,B,223140
14877,D,223141
14877,B,223142
14877,D,223143
14877,C,223144
14877,G,223145
14877,G,223146
14877,G,223147
14877,D,223148
14877,B,223149
14877,B,223150
14877,G,223151
14877,G,223152
14877,C,223153
14877,F,223154
14878,B,223155
14878,D,223156
14878,C,223157
14878,B,223158
14878,C,223159
14878,D,223160
14878,A,223161
14878,G,223162
14878,A,223163
14878,A,223164
14878,A,223165
14878,D,223166
14878,A,223167
14878,C,223168
14878,F,223169
14879,B,223170
14879,D,223171
14879,E,223172
14879,E,223173
14879,A,223174
14879,B,223175
14879,D,223176
14879,E,223177
14879,A,223178
14879,C,223179
14879,B,223180
14879,E,223181
14879,B,223182
14879,C,223183
14879,F,223184
14880,B,223185
14880,D,223186
14880,A,223187
14880,E,223188
14880,C,223189
14880,G,223190
14880,A,223191
14880,A,223192
14880,D,223193
14880,C,223194
14880,E,223195
14880,A,223196
14880,C,223197
14880,E,223198
14880,F,223199
14881,B,223200
14881,A,223201
14881,G,223202
14881,A,223203
14881,E,223204
14881,D,223205
14881,G,223206
14881,G,223207
14881,D,223208
14881,B,223209
14881,C,223210
14881,D,223211
14881,A,223212
14881,G,223213
14881,F,223214
14882,B,223215
14882,A,223216
14882,C,223217
14882,C,223218
14882,E,223219
14882,G,223220
14882,C,223221
14882,D,223222
14882,A,223223
14882,G,223224
14882,D,223225
14882,D,223226
14882,G,223227
14882,B,223228
14882,F,223229
14883,B,223230
14883,B,223231
14883,D,223232
14883,A,223233
14883,E,223234
14883,E,223235
14883,B,223236
14883,C,223237
14883,G,223238
14883,A,223239
14883,C,223240
14883,B,223241
14883,C,223242
14883,B,223243
14883,F,223244
14884,B,223245
14884,C,223246
14884,B,223247
14884,A,223248
14884,A,223249
14884,C,223250
14884,D,223251
14884,D,223252
14884,E,223253
14884,D,223254
14884,C,223255
14884,G,223256
14884,C,223257
14884,C,223258
14884,F,223259
14885,B,223260
14885,G,223261
14885,E,223262
14885,D,223263
14885,A,223264
14885,D,223265
14885,C,223266
14885,C,223267
14885,D,223268
14885,C,223269
14885,A,223270
14885,C,223271
14885,E,223272
14885,E,223273
14885,F,223274
14886,B,223275
14886,G,223276
14886,D,223277
14886,C,223278
14886,C,223279
14886,B,223280
14886,A,223281
14886,A,223282
14886,G,223283
14886,D,223284
14886,E,223285
14886,B,223286
14886,B,223287
14886,C,223288
14886,F,223289
14887,B,223290
14887,C,223291
14887,E,223292
14887,G,223293
14887,C,223294
14887,A,223295
14887,G,223296
14887,C,223297
14887,G,223298
14887,A,223299
14887,A,223300
14887,C,223301
14887,G,223302
14887,G,223303
14887,F,223304
14888,B,223305
14888,B,223306
14888,A,223307
14888,C,223308
14888,E,223309
14888,D,223310
14888,G,223311
14888,B,223312
14888,G,223313
14888,A,223314
14888,G,223315
14888,B,223316
14888,A,223317
14888,B,223318
14888,F,223319
14889,B,223320
14889,A,223321
14889,A,223322
14889,G,223323
14889,G,223324
14889,G,223325
14889,B,223326
14889,D,223327
14889,C,223328
14889,E,223329
14889,C,223330
14889,B,223331
14889,E,223332
14889,D,223333
14889,F,223334
