case,activity,time
8551,B,128250
8551,B,128251
8551,C,128252
8551,A,128253
8551,B,128254
8551,D,128255
8551,G,128256
8551,E,128257
8551,A,128258
8551,B,128259
8551,B,128260
8551,G,128261
8551,A,128262
8551,B,128263
8551,F,128264
8552,B,128265
8552,D,128266
8552,G,128267
8552,E,128268
8552,G,128269
8552,C,128270
8552,E,128271
8552,D,128272
8552,E,128273
8552,D,128274
8552,G,128275
8552,A,128276
8552,G,128277
8552,D,128278
8552,F,128279
8553,B,128280
8553,A,128281
8553,C,128282
8553,B,128283
8553,D,128284
8553,E,128285
8553,G,128286
8553,C,128287
8553,C,128288
8553,E,128289
8553,C,128290
8553,E,128291
8553,B,128292
8553,B,128293
8553,F,128294
8554,B,128295
8554,A,128296
8554,D,128297
8554,C,128298
8554,C,128299
8554,A,128300
8554,A,128301
8554,A,128302
8554,D,128303
8554,G,128304
8554,B,128305
8554,D,128306
8554,B,128307
8554,G,128308
8554,F,128309
8555,B,128310
8555,A,128311
8555,E,128312
8555,C,128313
8555,A,128314
8555,B,128315
8555,B,128316
8555,C,128317
8555,A,128318
8555,A,128319
8555,C,128320
8555,G,128321
8555,E,128322
8555,D,128323
8555,F,128324
8556,B,128325
8556,D,128326
8556,E,128327
8556,A,128328
8556,E,128329
8556,E,128330
8556,B,128331
8556,C,128332
8556,E,128333
8556,G,128334
8556,D,128335
8556,A,128336
8556,D,128337
8556,E,128338
8556,F,128339
8557,B,128340
8557,G,128341
8557,B,128342
8557,E,128343
8557,G,128344
8557,E,128345
8557,D,128346
8557,B,128347
8557,G,128348
8557,D,128349
8557,G,128350
8557,C,128351
8557,B,128352
8557,D,128353
8557,F,128354
8558,B,128355
8558,E,128356
8558,E,128357
8558,D,128358
8558,C,128359
8558,A,128360
8558,E,128361
8558,B,128362
8558,A,128363
8558,E,128364
8558,G,128365
8558,D,128366
8558,C,128367
8558,B,128368
8558,F,128369
8559,B,128370
8559,B,128371
8559,A,128372
8559,E,128373
8559,G,128374
8559,D,128375
8559,G,128376
8559,B,128377
8559,D,128378
8559,E,128379
8559,C,128380
8559,D,128381
8559,G,128382
8559,A,128383
8559,F,128384
8560,B,128385
8560,G,128386
8560,G,128387
8560,B,128388
8560,E,128389
8560,C,128390
8560,E,128391
8560,E,128392
8560,E,128393
8560,B,128394
8560,E,128395
8560,C,128396
8560,B,128397
8560,E,128398
8560,F,128399
8561,B,128400
8561,D,128401
8561,B,128402
8561,A,128403
8561,G,128404
8561,A,128405
8561,E,128406
8561,A,128407
8561,C,128408
8561,A,128409
8561,B,128410
8561,E,128411
8561,C,128412
8561,A,128413
8561,F,128414
8562,B,128415
8562,A,128416
8562,E,128417
8562,E,128418
8562,C,128419
8562,G,128420
8562,E,128421
8562,B,128422
8562,D,128423
8562,C,128424
8562,C,128425
8562,A,128426
8562,E,128427
8562,D,128428
8562,F,128429
8563,B,128430
8563,D,128431
8563,E,128432
8563,C,128433
8563,G,128434
8563,C,128435
8563,A,128436
8563,A,128437
8563,B,128438
8563,B,128439
8563,E,128440
8563,B,128441
8563,B,128442
8563,A,128443
8563,F,128444
8564,B,128445
8564,A,128446
8564,C,128447
8564,B,128448
8564,D,128449
8564,A,128450
8564,E,128451
8564,G,128452
8564,C,128453
8564,A,128454
8564,G,128455
8564,A,128456
8564,D,128457
8564,E,128458
8564,F,128459
8565,B,128460
8565,C,128461
8565,A,128462
8565,B,128463
8565,E,128464
8565,E,128465
8565,E,128466
8565,E,128467
8565,A,128468
8565,B,128469
8565,E,128470
8565,D,128471
8565,D,128472
8565,D,128473
8565,F,128474
8566,B,128475
8566,B,128476
8566,D,128477
8566,A,128478
8566,E,128479
8566,G,128480
8566,C,128481
8566,A,128482
8566,B,128483
8566,C,128484
8566,C,128485
8566,A,128486
8566,C,128487
8566,A,128488
8566,F,128489
8567,B,128490
8567,D,128491
8567,B,128492
8567,A,128493
8567,G,128494
8567,E,128495
8567,G,128496
8567,C,128497
8567,B,128498
8567,B,128499
8567,E,128500
8567,C,128501
8567,C,128502
8567,A,128503
8567,F,128504
8568,B,128505
8568,A,128506
8568,G,128507
8568,A,128508
8568,C,128509
8568,D,128510
8568,A,128511
8568,D,128512
8568,A,128513
8568,D,128514
8568,E,128515
8568,D,128516
8568,C,128517
8568,G,128518
8568,F,128519
8569,B,128520
8569,C,128521
8569,D,128522
8569,C,128523
8569,C,128524
8569,C,128525
8569,E,128526
8569,A,128527
8569,D,128528
8569,B,128529
8569,A,128530
8569,A,128531
8569,G,128532
8569,G,128533
8569,F,128534
8570,B,128535
8570,E,128536
8570,E,128537
8570,E,128538
8570,A,128539
8570,D,128540
8570,B,128541
8570,G,128542
8570,E,128543
8570,E,128544
8570,B,128545
8570,C,128546
8570,A,128547
8570,B,128548
8570,F,128549
8571,B,128550
8571,B,128551
8571,A,128552
8571,E,128553
8571,G,128554
8571,D,128555
8571,D,128556
8571,B,128557
8571,A,128558
8571,E,128559
8571,D,128560
8571,G,128561
8571,E,128562
8571,E,128563
8571,F,128564
8572,B,128565
8572,D,128566
8572,C,128567
8572,D,128568
8572,E,128569
8572,G,128570
8572,E,128571
8572,B,128572
8572,D,128573
8572,E,128574
8572,B,128575
8572,B,128576
8572,C,128577
8572,A,128578
8572,F,128579
8573,B,128580
8573,A,128581
8573,E,128582
8573,A,128583
8573,G,128584
8573,D,128585
8573,E,128586
8573,B,128587
8573,A,128588
8573,A,128589
8573,G,128590
8573,B,128591
8573,C,128592
8573,C,128593
8573,F,128594
8574,B,128595
8574,C,128596
8574,C,128597
8574,A,128598
8574,G,128599
8574,A,128600
8574,A,128601
8574,B,128602
8574,E,128603
8574,G,128604
8574,G,128605
8574,A,128606
8574,C,128607
8574,E,128608
8574,F,128609
8575,B,128610
8575,G,128611
8575,E,128612
8575,B,128613
8575,E,128614
8575,G,128615
8575,C,128616
8575,B,128617
8575,G,128618
8575,B,128619
8575,B,128620
8575,A,128621
8575,C,128622
8575,E,128623
8575,F,128624
8576,B,128625
8576,G,128626
8576,A,128627
8576,A,128628
8576,D,128629
8576,E,128630
8576,D,128631
8576,C,128632
8576,E,128633
8576,G,128634
8576,A,128635
8576,E,128636
8576,D,128637
8576,C,128638
8576,F,128639
8577,B,128640
8577,E,128641
8577,D,128642
8577,C,128643
8577,D,128644
8577,C,128645
8577,B,128646
8577,A,128647
8577,C,128648
8577,A,128649
8577,A,128650
8577,G,128651
8577,E,128652
8577,A,128653
8577,F,128654
8578,B,128655
8578,G,128656
8578,G,128657
8578,G,128658
8578,A,128659
8578,E,128660
8578,D,128661
8578,B,128662
8578,B,128663
8578,B,128664
8578,E,128665
8578,B,128666
8578,A,128667
8578,A,128668
8578,F,128669
8579,B,128670
8579,D,128671
8579,A,128672
8579,C,128673
8579,D,128674
8579,E,128675
8579,E,128676
8579,C,128677
8579,D,128678
8579,G,128679
8579,G,128680
8579,A,128681
8579,A,128682
8579,G,128683
8579,F,128684
8580,B,128685
8580,G,128686
8580,A,128687
8580,B,128688
8580,B,128689
8580,A,128690
8580,B,128691
8580,A,128692
8580,G,128693
8580,A,128694
8580,E,128695
8580,G,128696
8580,C,128697
8580,B,128698
8580,F,128699
8581,B,128700
8581,B,128701
8581,B,128702
8581,E,128703
8581,A,128704
8581,A,128705
8581,G,128706
8581,E,128707
8581,C,128708
8581,B,128709
8581,E,128710
8581,G,128711
8581,D,128712
8581,E,128713
8581,F,128714
8582,B,128715
8582,E,128716
8582,E,128717
8582,E,128718
8582,E,128719
8582,A,128720
8582,C,128721
8582,C,128722
8582,E,128723
8582,G,128724
8582,G,128725
8582,A,128726
8582,G,128727
8582,B,128728
8582,F,128729
8583,B,128730
8583,C,128731
8583,D,128732
8583,D,128733
8583,B,128734
8583,E,128735
8583,G,128736
8583,B,128737
8583,G,128738
8583,A,128739
8583,G,128740
8583,G,128741
8583,A,128742
8583,G,128743
8583,F,128744
8584,B,128745
8584,D,128746
8584,B,128747
8584,E,128748
8584,A,128749
8584,A,128750
8584,B,128751
8584,A,128752
8584,B,128753
8584,B,128754
8584,B,128755
8584,B,128756
8584,G,128757
8584,C,128758
8584,F,128759
8585,B,128760
8585,E,128761
8585,C,128762
8585,A,128763
8585,B,128764
8585,G,128765
8585,A,128766
8585,D,128767
8585,D,128768
8585,C,128769
8585,B,128770
8585,D,128771
8585,C,128772
8585,A,128773
8585,F,128774
8586,B,128775
8586,G,128776
8586,D,128777
8586,B,128778
8586,E,128779
8586,B,128780
8586,D,128781
8586,D,128782
8586,A,128783
8586,G,128784
8586,C,128785
8586,D,128786
8586,D,128787
8586,A,128788
8586,F,128789
8587,B,128790
8587,A,128791
8587,D,128792
8587,D,128793
8587,B,128794
8587,B,128795
8587,C,128796
8587,A,128797
8587,G,128798
8587,D,128799
8587,C,128800
8587,C,128801
8587,A,128802
8587,D,128803
8587,F,128804
8588,B,128805
8588,E,128806
8588,B,128807
8588,D,128808
8588,B,128809
8588,D,128810
8588,C,128811
8588,C,128812
8588,D,128813
8588,A,128814
8588,G,128815
8588,G,128816
8588,A,128817
8588,A,128818
8588,F,128819
8589,B,128820
8589,G,128821
8589,C,128822
8589,E,128823
8589,A,128824
8589,A,128825
8589,G,128826
8589,A,128827
8589,A,128828
8589,A,128829
8589,A,128830
8589,D,128831
8589,D,128832
8589,B,128833
