case,activity,time
5401,B,81000
5401,C,81001
5401,D,81002
5401,D,81003
5401,D,81004
5401,B,81005
5401,D,81006
5401,E,81007
5401,G,81008
5401,A,81009
5401,G,81010
5401,C,81011
5401,A,81012
5401,D,81013
5401,F,81014
5402,B,81015
5402,D,81016
5402,D,81017
5402,D,81018
5402,A,81019
5402,A,81020
5402,A,81021
5402,A,81022
5402,C,81023
5402,B,81024
5402,E,81025
5402,E,81026
5402,C,81027
5402,A,81028
5402,F,81029
5403,B,81030
5403,E,81031
5403,G,81032
5403,D,81033
5403,B,81034
5403,D,81035
5403,A,81036
5403,G,81037
5403,E,81038
5403,C,81039
5403,B,81040
5403,B,81041
5403,C,81042
5403,G,81043
5403,F,81044
5404,B,81045
5404,C,81046
5404,E,81047
5404,B,81048
5404,D,81049
5404,A,81050
5404,A,81051
5404,D,81052
5404,D,81053
5404,B,81054
5404,A,81055
5404,G,81056
5404,E,81057
5404,C,81058
5404,F,81059
5405,B,81060
5405,B,81061
5405,E,81062
5405,G,81063
5405,B,81064
5405,A,81065
5405,E,81066
5405,G,81067
5405,E,81068
5405,B,81069
5405,G,81070
5405,A,81071
5405,G,81072
5405,D,81073
5405,F,81074
5406,B,81075
5406,A,81076
5406,B,81077
5406,G,81078
5406,C,81079
5406,C,81080
5406,A,81081
5406,C,81082
5406,B,81083
5406,C,81084
5406,G,81085
5406,G,81086
5406,A,81087
5406,D,81088
5406,F,81089
5407,B,81090
5407,D,81091
5407,C,81092
5407,G,81093
5407,E,81094
5407,G,81095
5407,C,81096
5407,E,81097
5407,C,81098
5407,B,81099
5407,A,81100
5407,A,81101
5407,C,81102
5407,E,81103
5407,F,81104
5408,B,81105
5408,E,81106
5408,G,81107
5408,E,81108
5408,C,81109
5408,A,81110
5408,D,81111
5408,G,81112
5408,C,81113
5408,B,81114
5408,G,81115
5408,C,81116
5408,D,81117
5408,C,81118
5408,F,81119
5409,B,81120
5409,G,81121
5409,C,81122
5409,C,81123
5409,G,81124
5409,E,81125
5409,B,81126
5409,E,81127
5409,C,81128
5409,C,81129
5409,E,81130
5409,D,81131
5409,C,81132
5409,B,81133
5409,F,81134
5410,B,81135
5410,A,81136
5410,G,81137
5410,C,81138
5410,C,81139
5410,G,81140
5410,G,81141
5410,G,81142
5410,A,81143
5410,A,81144
5410,B,81145
5410,E,81146
5410,G,81147
5410,A,81148
5410,F,81149
5411,B,81150
5411,C,81151
5411,C,81152
5411,A,81153
5411,A,81154
5411,B,81155
5411,G,81156
5411,D,81157
5411,G,81158
5411,A,81159
5411,E,81160
5411,D,81161
5411,G,81162
5411,E,81163
5411,F,81164
5412,B,81165
5412,C,81166
5412,G,81167
5412,E,81168
5412,E,81169
5412,C,81170
5412,E,81171
5412,B,81172
5412,A,81173
5412,C,81174
5412,E,81175
5412,A,81176
5412,G,81177
5412,E,81178
5412,F,81179
5413,B,81180
5413,G,81181
5413,B,81182
5413,E,81183
5413,G,81184
5413,E,81185
5413,D,81186
5413,C,81187
5413,D,81188
5413,C,81189
5413,B,81190
5413,D,81191
5413,A,81192
5413,G,81193
5413,F,81194
5414,B,81195
5414,G,81196
5414,G,81197
5414,E,81198
5414,D,81199
5414,G,81200
5414,A,81201
5414,A,81202
5414,E,81203
5414,B,81204
5414,C,81205
5414,D,81206
