case,activity,time
7201,B,108000
7201,C,108001
7201,G,108002
7201,A,108003
7201,A,108004
7201,G,108005
7201,A,108006
7201,A,108007
7201,C,108008
7201,A,108009
7201,D,108010
7201,A,108011
7201,D,108012
7201,D,108013
7201,F,108014
7202,B,108015
7202,E,108016
7202,C,108017
7202,B,108018
7202,E,108019
7202,D,108020
7202,D,108021
7202,E,108022
7202,C,108023
7202,C,108024
7202,C,108025
7202,G,108026
7202,G,108027
7202,G,108028
7202,F,108029
7203,B,108030
7203,B,108031
7203,A,108032
7203,G,108033
7203,A,108034
7203,G,108035
7203,C,108036
7203,B,108037
7203,A,108038
7203,A,108039
7203,G,108040
7203,A,108041
7203,G,108042
7203,D,108043
7203,F,108044
7204,B,108045
7204,C,108046
7204,B,108047
7204,G,108048
7204,E,108049
7204,B,108050
7204,A,108051
7204,E,108052
7204,E,108053
7204,D,108054
7204,B,108055
7204,D,108056
7204,G,108057
7204,D,108058
7204,F,108059
7205,B,108060
7205,E,108061
7205,G,108062
7205,E,108063
7205,G,108064
7205,A,108065
7205,E,108066
7205,C,108067
7205,C,108068
7205,C,108069
7205,E,108070
7205,D,108071
7205,D,108072
7205,A,108073
7205,F,108074
7206,B,108075
7206,B,108076
7206,E,108077
7206,E,108078
7206,B,108079
7206,C,108080
7206,G,108081
7206,A,108082
7206,E,108083
7206,B,108084
7206,E,108085
7206,D,108086
7206,A,108087
7206,A,108088
7206,F,108089
7207,B,108090
7207,G,108091
7207,G,108092
7207,A,108093
7207,E,108094
7207,C,108095
7207,C,108096
7207,E,108097
7207,E,108098
7207,G,108099
7207,B,108100
7207,A,108101
7207,G,108102
7207,A,108103
7207,F,108104
7208,B,108105
7208,C,108106
7208,B,108107
7208,B,108108
7208,G,108109
7208,A,108110
7208,G,108111
7208,A,108112
7208,B,108113
7208,G,108114
7208,G,108115
7208,G,108116
7208,C,108117
7208,G,108118
7208,F,108119
7209,B,108120
7209,B,108121
7209,B,108122
7209,G,108123
7209,D,108124
7209,D,108125
7209,G,108126
7209,C,108127
7209,D,108128
7209,B,108129
7209,A,108130
7209,A,108131
7209,E,108132
7209,G,108133
7209,F,108134
7210,B,108135
7210,A,108136
7210,G,108137
7210,G,108138
7210,B,108139
7210,C,108140
7210,D,108141
7210,G,108142
7210,B,108143
7210,A,108144
7210,A,108145
7210,A,108146
7210,E,108147
7210,D,108148
7210,F,108149
7211,B,108150
7211,E,108151
7211,C,108152
7211,A,108153
7211,B,108154
7211,D,108155
7211,B,108156
7211,E,108157
7211,G,108158
7211,E,108159
7211,G,108160
7211,A,108161
7211,C,108162
7211,E,108163
7211,F,108164
7212,B,108165
7212,C,108166
7212,A,108167
7212,B,108168
7212,G,108169
7212,D,108170
7212,D,108171
7212,B,108172
7212,B,108173
7212,C,108174
7212,D,108175
7212,D,108176
7212,B,108177
7212,D,108178
7212,F,108179
7213,B,108180
7213,B,108181
7213,C,108182
7213,G,108183
7213,C,108184
7213,D,108185
7213,A,108186
7213,A,108187
7213,A,108188
7213,A,108189
7213,D,108190
7213,A,108191
7213,A,108192
7213,G,108193
7213,F,108194
7214,B,108195
7214,C,108196
7214,D,108197
7214,G,108198
7214,G,108199
7214,B,108200
7214,C,108201
7214,G,108202
7214,B,108203
7214,G,108204
7214,A,108205
7214,C,108206
7214,A,108207
7214,G,108208
7214,F,108209
7215,B,108210
7215,E,108211
7215,B,108212
7215,E,108213
7215,C,108214
7215,D,108215
7215,D,108216
7215,C,108217
7215,C,108218
7215,B,108219
7215,G,108220
7215,D,108221
7215,C,108222
7215,D,108223
7215,F,108224
7216,B,108225
7216,E,108226
7216,D,108227
7216,G,108228
7216,B,108229
7216,B,108230
7216,G,108231
7216,G,108232
7216,B,108233
7216,A,108234
7216,E,108235
7216,E,108236
7216,B,108237
7216,A,108238
7216,F,108239
7217,B,108240
7217,B,108241
7217,B,108242
7217,C,108243
7217,B,108244
7217,C,108245
7217,E,108246
7217,C,108247
7217,C,108248
7217,C,108249
7217,A,108250
7217,D,108251
7217,G,108252
7217,E,108253
7217,F,108254
7218,B,108255
7218,B,108256
7218,A,108257
7218,C,108258
7218,C,108259
7218,C,108260
7218,C,108261
7218,E,108262
7218,E,108263
7218,G,108264
7218,C,108265
7218,G,108266
7218,B,108267
7218,G,108268
7218,F,108269
7219,B,108270
7219,E,108271
7219,D,108272
7219,B,108273
7219,C,108274
7219,A,108275
7219,C,108276
7219,B,108277
7219,B,108278
7219,E,108279
7219,B,108280
7219,G,108281
7219,A,108282
7219,G,108283
7219,F,108284
7220,B,108285
7220,G,108286
7220,G,108287
7220,B,108288
7220,G,108289
7220,B,108290
7220,E,108291
7220,D,108292
7220,D,108293
7220,A,108294
7220,B,108295
7220,A,108296
7220,E,108297
7220,E,108298
7220,F,108299
7221,B,108300
7221,B,108301
7221,E,108302
7221,C,108303
7221,D,108304
7221,C,108305
7221,G,108306
7221,D,108307
7221,C,108308
7221,D,108309
7221,B,108310
7221,C,108311
7221,D,108312
7221,C,108313
7221,F,108314
7222,B,108315
7222,D,108316
7222,G,108317
7222,A,108318
7222,G,108319
7222,B,108320
7222,C,108321
7222,C,108322
7222,E,108323
7222,D,108324
7222,A,108325
7222,C,108326
7222,C,108327
7222,B,108328
7222,F,108329
7223,B,108330
7223,B,108331
7223,A,108332
7223,B,108333
7223,B,108334
7223,G,108335
7223,E,108336
7223,C,108337
7223,E,108338
7223,E,108339
7223,A,108340
7223,C,108341
