case,activity,time
13951,B,209250
13951,D,209251
13951,A,209252
13951,A,209253
13951,E,209254
13951,G,209255
13951,A,209256
13951,G,209257
13951,G,209258
13951,C,209259
13951,C,209260
13951,D,209261
13951,C,209262
13951,C,209263
13951,F,209264
13952,B,209265
13952,A,209266
13952,D,209267
13952,G,209268
13952,D,209269
13952,E,209270
13952,D,209271
13952,A,209272
13952,G,209273
13952,G,209274
13952,A,209275
13952,A,209276
13952,D,209277
13952,D,209278
13952,F,209279
13953,B,209280
13953,G,209281
13953,E,209282
13953,C,209283
13953,C,209284
13953,D,209285
13953,A,209286
13953,D,209287
13953,A,209288
13953,D,209289
13953,B,209290
13953,B,209291
13953,C,209292
13953,C,209293
13953,F,209294
13954,B,209295
13954,G,209296
13954,D,209297
13954,A,209298
13954,A,209299
13954,D,209300
13954,E,209301
13954,D,209302
13954,G,209303
13954,B,209304
13954,B,209305
13954,A,209306
13954,E,209307
13954,C,209308
13954,F,209309
13955,B,209310
13955,E,209311
13955,B,209312
13955,B,209313
13955,G,209314
13955,G,209315
13955,E,209316
13955,E,209317
13955,B,209318
13955,C,209319
13955,G,209320
13955,G,209321
13955,B,209322
13955,G,209323
13955,F,209324
13956,B,209325
13956,B,209326
13956,E,209327
13956,B,209328
13956,A,209329
13956,A,209330
13956,E,209331
13956,A,209332
13956,A,209333
13956,E,209334
13956,G,209335
13956,A,209336
13956,C,209337
13956,D,209338
13956,F,209339
13957,B,209340
13957,A,209341
13957,D,209342
13957,G,209343
13957,E,209344
13957,D,209345
13957,B,209346
13957,G,209347
13957,A,209348
13957,A,209349
13957,G,209350
13957,D,209351
13957,G,209352
13957,A,209353
13957,F,209354
13958,B,209355
13958,C,209356
13958,B,209357
13958,G,209358
13958,G,209359
13958,E,209360
13958,B,209361
13958,B,209362
13958,B,209363
13958,C,209364
13958,D,209365
13958,D,209366
13958,A,209367
13958,G,209368
13958,F,209369
13959,B,209370
13959,G,209371
13959,C,209372
13959,C,209373
13959,C,209374
13959,D,209375
13959,D,209376
13959,A,209377
13959,E,209378
13959,B,209379
13959,A,209380
13959,B,209381
13959,C,209382
13959,B,209383
13959,F,209384
13960,B,209385
13960,D,209386
13960,C,209387
13960,E,209388
13960,C,209389
13960,C,209390
13960,A,209391
13960,A,209392
13960,B,209393
13960,E,209394
13960,C,209395
13960,D,209396
13960,B,209397
13960,E,209398
13960,F,209399
13961,B,209400
13961,G,209401
13961,E,209402
13961,A,209403
13961,C,209404
13961,B,209405
13961,D,209406
13961,G,209407
13961,B,209408
13961,E,209409
13961,D,209410
13961,D,209411
13961,C,209412
13961,E,209413
13961,F,209414
13962,B,209415
13962,B,209416
13962,C,209417
13962,A,209418
13962,A,209419
13962,E,209420
13962,E,209421
13962,C,209422
13962,B,209423
13962,D,209424
13962,E,209425
13962,B,209426
13962,A,209427
13962,B,209428
13962,F,209429
13963,B,209430
13963,C,209431
13963,D,209432
