case,activity,time
15301,B,229500
15301,G,229501
15301,A,229502
15301,C,229503
15301,C,229504
15301,D,229505
15301,B,229506
15301,A,229507
15301,A,229508
15301,A,229509
15301,D,229510
15301,B,229511
15301,E,229512
15301,E,229513
15301,F,229514
15302,B,229515
15302,D,229516
15302,B,229517
15302,A,229518
15302,C,229519
15302,G,229520
15302,A,229521
15302,G,229522
15302,C,229523
15302,D,229524
15302,E,229525
15302,B,229526
15302,G,229527
15302,G,229528
15302,F,229529
15303,B,229530
15303,C,229531
15303,G,229532
15303,B,229533
15303,D,229534
15303,A,229535
15303,B,229536
15303,A,229537
15303,E,229538
15303,E,229539
15303,D,229540
15303,C,229541
15303,B,229542
15303,E,229543
15303,F,229544
15304,B,229545
15304,D,229546
15304,G,229547
15304,D,229548
15304,E,229549
15304,A,229550
15304,C,229551
15304,C,229552
15304,G,229553
15304,G,229554
15304,D,229555
15304,A,229556
15304,C,229557
15304,B,229558
15304,F,229559
15305,B,229560
15305,C,229561
15305,C,229562
15305,D,229563
15305,A,229564
15305,D,229565
15305,D,229566
15305,G,229567
15305,C,229568
15305,G,229569
15305,C,229570
15305,A,229571
15305,A,229572
15305,D,229573
15305,F,229574
15306,B,229575
15306,A,229576
15306,E,229577
15306,A,229578
15306,E,229579
15306,E,229580
15306,A,229581
15306,B,229582
15306,E,229583
15306,G,229584
15306,B,229585
15306,E,229586
15306,G,229587
15306,A,229588
15306,F,229589
15307,B,229590
15307,A,229591
15307,E,229592
15307,A,229593
15307,D,229594
15307,D,229595
15307,E,229596
15307,E,229597
15307,C,229598
15307,B,229599
15307,C,229600
15307,C,229601
15307,C,229602
15307,G,229603
15307,F,229604
15308,B,229605
15308,G,229606
15308,D,229607
15308,B,229608
15308,G,229609
15308,E,229610
15308,C,229611
15308,G,229612
15308,A,229613
15308,C,229614
15308,B,229615
15308,E,229616
15308,G,229617
15308,D,229618
15308,F,229619
15309,B,229620
15309,B,229621
15309,C,229622
15309,D,229623
15309,C,229624
15309,A,229625
15309,E,229626
15309,A,229627
15309,B,229628
15309,D,229629
15309,A,229630
15309,D,229631
15309,A,229632
15309,A,229633
15309,F,229634
15310,B,229635
15310,C,229636
15310,D,229637
15310,G,229638
15310,B,229639
15310,E,229640
15310,D,229641
15310,G,229642
15310,D,229643
15310,B,229644
15310,A,229645
15310,B,229646
15310,A,229647
15310,C,229648
15310,F,229649
15311,B,229650
15311,G,229651
15311,C,229652
15311,G,229653
15311,E,229654
15311,G,229655
15311,A,229656
15311,C,229657
15311,C,229658
15311,E,229659
15311,A,229660
15311,B,229661
15311,G,229662
15311,C,229663
15311,F,229664
15312,B,229665
15312,B,229666
15312,B,229667
15312,D,229668
15312,G,229669
15312,E,229670
15312,B,229671
15312,C,229672
15312,B,229673
15312,B,229674
15312,B,229675
15312,D,229676
15312,A,229677
15312,B,229678
15312,F,229679
15313,B,229680
15313,D,229681
15313,D,229682
15313,C,229683
15313,C,229684
15313,E,229685
15313,A,229686
15313,B,229687
15313,D,229688
15313,C,229689
15313,B,229690
15313,D,229691
15313,D,229692
15313,D,229693
15313,F,229694
15314,B,229695
15314,B,229696
15314,B,229697
15314,C,229698
15314,B,229699
15314,C,229700
15314,C,229701
15314,G,229702
15314,C,229703
15314,B,229704
15314,A,229705
15314,B,229706
15314,E,229707
15314,A,229708
15314,F,229709
15315,B,229710
15315,D,229711
15315,D,229712
15315,D,229713
15315,C,229714
15315,B,229715
15315,D,229716
15315,C,229717
15315,A,229718
15315,D,229719
15315,G,229720
15315,E,229721
15315,C,229722
15315,C,229723
15315,F,229724
15316,B,229725
15316,E,229726
15316,D,229727
15316,E,229728
15316,E,229729
15316,G,229730
15316,D,229731
15316,D,229732
15316,G,229733
15316,C,229734
15316,A,229735
15316,D,229736
15316,D,229737
15316,B,229738
15316,F,229739
15317,B,229740
15317,G,229741
15317,D,229742
15317,E,229743
15317,D,229744
15317,C,229745
15317,B,229746
15317,G,229747
15317,A,229748
15317,G,229749
15317,B,229750
15317,D,229751
15317,A,229752
15317,G,229753
15317,F,229754
15318,B,229755
15318,C,229756
15318,B,229757
15318,D,229758
15318,C,229759
15318,A,229760
15318,G,229761
15318,G,229762
15318,E,229763
15318,B,229764
15318,E,229765
15318,C,229766
15318,A,229767
15318,B,229768
15318,F,229769
15319,B,229770
15319,G,229771
15319,B,229772
15319,B,229773
15319,E,229774
15319,E,229775
15319,G,229776
15319,C,229777
15319,A,229778
15319,G,229779
15319,B,229780
15319,E,229781
15319,A,229782
15319,A,229783
15319,F,229784
15320,B,229785
15320,A,229786
15320,D,229787
15320,B,229788
15320,D,229789
15320,A,229790
15320,C,229791
15320,E,229792
15320,A,229793
15320,B,229794
15320,D,229795
15320,B,229796
15320,E,229797
15320,G,229798
15320,F,229799
15321,B,229800
15321,E,229801
15321,A,229802
15321,G,229803
15321,A,229804
15321,G,229805
15321,D,229806
15321,B,229807
15321,G,229808
15321,B,229809
15321,A,229810
15321,C,229811
15321,C,229812
15321,G,229813
15321,F,229814
15322,B,229815
15322,E,229816
15322,E,229817
15322,G,229818
15322,C,229819
15322,C,229820
15322,G,229821
15322,D,229822
15322,E,229823
15322,B,229824
15322,A,229825
15322,E,229826
15322,C,229827
15322,C,229828
15322,F,229829
15323,B,229830
15323,G,229831
15323,A,229832
15323,B,229833
15323,C,229834
15323,G,229835
15323,A,229836
15323,E,229837
15323,A,229838
15323,B,229839
15323,G,229840
15323,C,229841
15323,C,229842
15323,G,229843
15323,F,229844
15324,B,229845
15324,B,229846
15324,G,229847
15324,D,229848
15324,D,229849
15324,D,229850
15324,C,229851
15324,D,229852
15324,A,229853
15324,C,229854
15324,A,229855
15324,D,229856
15324,A,229857
15324,B,229858
15324,F,229859
15325,B,229860
15325,G,229861
15325,D,229862
15325,A,229863
15325,A,229864
15325,C,229865
15325,C,229866
15325,G,229867
15325,A,229868
15325,E,229869
15325,G,229870
15325,C,229871
15325,E,229872
15325,E,229873
15325,F,229874
15326,B,229875
15326,B,229876
15326,A,229877
15326,C,229878
15326,C,229879
15326,A,229880
15326,B,229881
15326,B,229882
15326,G,229883
15326,B,229884
15326,C,229885
15326,D,229886
15326,G,229887
15326,G,229888
15326,F,229889
15327,B,229890
15327,E,229891
15327,E,229892
15327,B,229893
15327,D,229894
15327,E,229895
15327,E,229896
15327,B,229897
15327,A,229898
15327,G,229899
15327,D,229900
15327,B,229901
15327,E,229902
15327,B,229903
15327,F,229904
15328,B,229905
15328,A,229906
15328,D,229907
15328,G,229908
15328,E,229909
15328,G,229910
15328,A,229911
15328,D,229912
15328,C,229913
15328,G,229914
15328,D,229915
15328,C,229916
15328,A,229917
15328,D,229918
15328,F,229919
15329,B,229920
15329,G,229921
15329,E,229922
15329,E,229923
15329,D,229924
15329,G,229925
15329,C,229926
15329,G,229927
15329,C,229928
15329,D,229929
15329,B,229930
15329,B,229931
15329,A,229932
15329,E,229933
15329,F,229934
15330,B,229935
15330,C,229936
15330,G,229937
15330,B,229938
15330,D,229939
15330,D,229940
15330,G,229941
15330,G,229942
15330,A,229943
15330,C,229944
15330,A,229945
15330,A,229946
15330,G,229947
15330,B,229948
15330,F,229949
15331,B,229950
15331,E,229951
15331,B,229952
15331,B,229953
15331,C,229954
15331,D,229955
15331,A,229956
15331,D,229957
15331,C,229958
15331,E,229959
15331,C,229960
15331,A,229961
15331,A,229962
15331,C,229963
15331,F,229964
15332,B,229965
15332,E,229966
15332,E,229967
15332,G,229968
15332,D,229969
15332,A,229970
15332,D,229971
15332,G,229972
15332,D,229973
15332,A,229974
15332,D,229975
15332,A,229976
15332,C,229977
15332,A,229978
15332,F,229979
15333,B,229980
15333,A,229981
15333,D,229982
15333,G,229983
15333,B,229984
15333,E,229985
15333,D,229986
15333,D,229987
15333,C,229988
15333,G,229989
15333,E,229990
15333,B,229991
15333,A,229992
15333,A,229993
15333,F,229994
15334,B,229995
15334,E,229996
15334,E,229997
15334,E,229998
15334,A,229999
15334,A,230000
15334,A,230001
15334,B,230002
15334,C,230003
15334,A,230004
15334,A,230005
15334,A,230006
15334,E,230007
15334,B,230008
15334,F,230009
15335,B,230010
15335,A,230011
15335,C,230012
15335,D,230013
15335,E,230014
15335,E,230015
15335,E,230016
15335,D,230017
15335,C,230018
15335,E,230019
15335,E,230020
15335,D,230021
15335,G,230022
15335,E,230023
15335,F,230024
15336,B,230025
15336,G,230026
15336,B,230027
15336,D,230028
15336,B,230029
15336,A,230030
15336,C,230031
15336,G,230032
15336,E,230033
15336,B,230034
15336,D,230035
15336,C,230036
15336,G,230037
15336,E,230038
15336,F,230039
15337,B,230040
15337,E,230041
15337,A,230042
15337,C,230043
15337,G,230044
15337,E,230045
15337,B,230046
15337,C,230047
15337,D,230048
15337,A,230049
15337,E,230050
15337,A,230051
15337,B,230052
15337,G,230053
15337,F,230054
15338,B,230055
15338,C,230056
15338,D,230057
15338,C,230058
15338,A,230059
15338,A,230060
15338,B,230061
15338,A,230062
15338,E,230063
15338,G,230064
15338,G,230065
15338,B,230066
15338,C,230067
15338,C,230068
15338,F,230069
15339,B,230070
15339,B,230071
15339,G,230072
15339,C,230073
15339,D,230074
15339,E,230075
15339,B,230076
15339,B,230077
15339,A,230078
15339,C,230079
15339,A,230080
15339,C,230081
15339,A,230082
15339,D,230083
15339,F,230084
15340,B,230085
15340,E,230086
15340,G,230087
15340,E,230088
15340,G,230089
15340,B,230090
15340,C,230091
15340,D,230092
15340,B,230093
15340,C,230094
15340,B,230095
15340,E,230096
15340,D,230097
15340,G,230098
15340,F,230099
15341,B,230100
15341,A,230101
15341,G,230102
15341,C,230103
15341,E,230104
15341,B,230105
15341,C,230106
15341,A,230107
15341,A,230108
15341,A,230109
15341,E,230110
15341,C,230111
15341,C,230112
15341,B,230113
15341,F,230114
15342,B,230115
15342,B,230116
15342,G,230117
15342,B,230118
15342,E,230119
15342,C,230120
15342,E,230121
15342,C,230122
15342,C,230123
15342,A,230124
15342,D,230125
15342,B,230126
15342,B,230127
15342,B,230128
15342,F,230129
15343,B,230130
15343,B,230131
15343,D,230132
15343,E,230133
15343,G,230134
15343,B,230135
15343,B,230136
15343,D,230137
15343,C,230138
15343,D,230139
15343,D,230140
15343,E,230141
15343,C,230142
15343,E,230143
15343,F,230144
15344,B,230145
15344,E,230146
15344,B,230147
15344,B,230148
15344,A,230149
15344,C,230150
15344,A,230151
15344,E,230152
15344,A,230153
15344,B,230154
15344,C,230155
15344,G,230156
15344,D,230157
15344,A,230158
15344,F,230159
15345,B,230160
15345,D,230161
15345,A,230162
15345,C,230163
15345,A,230164
15345,A,230165
15345,D,230166
15345,A,230167
15345,A,230168
15345,C,230169
15345,E,230170
15345,A,230171
15345,G,230172
15345,D,230173
15345,F,230174
15346,B,230175
15346,E,230176
15346,A,230177
15346,C,230178
15346,B,230179
15346,C,230180
15346,A,230181
15346,D,230182
15346,C,230183
15346,C,230184
15346,A,230185
15346,A,230186
15346,D,230187
15346,C,230188
15346,F,230189
15347,B,230190
15347,A,230191
15347,A,230192
15347,G,230193
15347,B,230194
15347,D,230195
15347,G,230196
15347,C,230197
15347,B,230198
15347,B,230199
15347,C,230200
15347,G,230201
15347,C,230202
15347,E,230203
15347,F,230204
15348,B,230205
15348,E,230206
15348,C,230207
15348,A,230208
15348,E,230209
15348,G,230210
15348,A,230211
15348,C,230212
15348,C,230213
15348,E,230214
15348,A,230215
15348,G,230216
15348,G,230217
15348,B,230218
15348,F,230219
15349,B,230220
15349,A,230221
15349,A,230222
15349,A,230223
15349,G,230224
15349,D,230225
15349,G,230226
15349,E,230227
15349,C,230228
15349,B,230229
15349,E,230230
15349,B,230231
15349,C,230232
15349,C,230233
15349,F,230234
15350,B,230235
15350,E,230236
15350,B,230237
15350,G,230238
15350,E,230239
15350,C,230240
15350,B,230241
15350,C,230242
15350,C,230243
15350,B,230244
15350,G,230245
15350,D,230246
15350,G,230247
15350,E,230248
15350,F,230249
15351,B,230250
15351,C,230251
15351,A,230252
15351,A,230253
15351,A,230254
15351,G,230255
15351,D,230256
15351,A,230257
15351,A,230258
15351,A,230259
15351,D,230260
15351,E,230261
15351,C,230262
15351,D,230263
15351,F,230264
15352,B,230265
15352,C,230266
15352,E,230267
15352,G,230268
15352,D,230269
15352,D,230270
15352,B,230271
15352,A,230272
15352,C,230273
15352,D,230274
15352,G,230275
15352,D,230276
15352,C,230277
15352,D,230278
15352,F,230279
15353,B,230280
15353,E,230281
15353,D,230282
15353,G,230283
15353,A,230284
15353,D,230285
15353,D,230286
15353,B,230287
15353,G,230288
15353,G,230289
15353,B,230290
15353,D,230291
15353,B,230292
15353,E,230293
15353,F,230294
15354,B,230295
15354,G,230296
15354,E,230297
15354,C,230298
15354,C,230299
15354,E,230300
15354,G,230301
15354,D,230302
15354,A,230303
15354,D,230304
15354,G,230305
15354,G,230306
15354,C,230307
15354,E,230308
15354,F,230309
15355,B,230310
15355,G,230311
15355,A,230312
15355,B,230313
15355,C,230314
15355,G,230315
15355,C,230316
15355,B,230317
15355,C,230318
15355,B,230319
15355,A,230320
15355,D,230321
15355,C,230322
15355,G,230323
15355,F,230324
15356,B,230325
15356,A,230326
15356,G,230327
15356,D,230328
15356,G,230329
15356,E,230330
15356,D,230331
15356,G,230332
15356,E,230333
15356,C,230334
15356,C,230335
15356,D,230336
15356,C,230337
15356,C,230338
15356,F,230339
15357,B,230340
15357,E,230341
15357,B,230342
15357,E,230343
15357,C,230344
15357,D,230345
15357,D,230346
15357,A,230347
15357,D,230348
15357,E,230349
15357,C,230350
