case,activity,time
12601,B,189000
12601,G,189001
12601,A,189002
12601,E,189003
12601,E,189004
12601,D,189005
12601,B,189006
12601,G,189007
12601,B,189008
12601,C,189009
12601,C,189010
12601,G,189011
12601,E,189012
12601,D,189013
12601,F,189014
12602,B,189015
12602,A,189016
12602,G,189017
12602,G,189018
12602,G,189019
12602,B,189020
12602,G,189021
12602,E,189022
12602,C,189023
12602,B,189024
12602,C,189025
12602,A,189026
12602,G,189027
12602,A,189028
12602,F,189029
12603,B,189030
12603,A,189031
12603,A,189032
12603,D,189033
12603,D,189034
12603,E,189035
12603,C,189036
12603,C,189037
12603,A,189038
12603,A,189039
12603,G,189040
12603,G,189041
12603,D,189042
12603,G,189043
12603,F,189044
12604,B,189045
12604,C,189046
12604,G,189047
12604,D,189048
12604,A,189049
12604,A,189050
12604,A,189051
12604,D,189052
12604,B,189053
12604,A,189054
12604,C,189055
12604,D,189056
12604,D,189057
12604,D,189058
12604,F,189059
12605,B,189060
12605,G,189061
12605,E,189062
12605,B,189063
12605,C,189064
12605,D,189065
12605,B,189066
12605,G,189067
12605,A,189068
12605,B,189069
12605,B,189070
12605,B,189071
12605,E,189072
12605,G,189073
12605,F,189074
12606,B,189075
12606,D,189076
12606,G,189077
12606,E,189078
12606,E,189079
12606,D,189080
12606,D,189081
12606,D,189082
12606,A,189083
12606,A,189084
12606,E,189085
12606,G,189086
12606,C,189087
12606,G,189088
12606,F,189089
12607,B,189090
12607,A,189091
12607,G,189092
12607,C,189093
12607,E,189094
12607,A,189095
12607,A,189096
12607,C,189097
12607,B,189098
12607,C,189099
12607,A,189100
12607,A,189101
12607,G,189102
12607,C,189103
12607,F,189104
12608,B,189105
12608,C,189106
12608,E,189107
12608,B,189108
12608,B,189109
12608,G,189110
12608,B,189111
12608,C,189112
12608,G,189113
12608,D,189114
12608,D,189115
12608,C,189116
12608,G,189117
12608,A,189118
12608,F,189119
12609,B,189120
12609,E,189121
12609,G,189122
12609,A,189123
12609,C,189124
12609,G,189125
12609,G,189126
12609,D,189127
12609,C,189128
12609,B,189129
12609,G,189130
12609,D,189131
12609,E,189132
12609,C,189133
12609,F,189134
12610,B,189135
12610,D,189136
12610,A,189137
12610,G,189138
12610,D,189139
12610,B,189140
12610,B,189141
12610,C,189142
12610,G,189143
12610,G,189144
12610,A,189145
12610,B,189146
12610,A,189147
12610,E,189148
12610,F,189149
12611,B,189150
12611,G,189151
12611,A,189152
12611,G,189153
12611,C,189154
12611,C,189155
12611,E,189156
