case,activity,time
901,B,13500
901,C,13501
901,D,13502
901,B,13503
901,G,13504
901,C,13505
901,C,13506
901,A,13507
901,A,13508
901,A,13509
901,E,13510
901,C,13511
901,C,13512
901,B,13513
901,F,13514
902,B,13515
902,G,13516
902,B,13517
902,E,13518
902,E,13519
902,D,13520
902,B,13521
902,G,13522
902,E,13523
902,C,13524
902,D,13525
902,C,13526
902,E,13527
902,D,13528
902,F,13529
903,B,13530
903,A,13531
903,D,13532
903,D,13533
903,A,13534
903,G,13535
903,E,13536
903,E,13537
903,C,13538
903,G,13539
903,C,13540
903,D,13541
903,C,13542
903,C,13543
903,F,13544
904,B,13545
904,D,13546
904,G,13547
904,E,13548
904,C,13549
904,A,13550
904,C,13551
904,D,13552
904,C,13553
904,E,13554
904,A,13555
904,A,13556
904,B,13557
904,A,13558
904,F,13559
905,B,13560
905,B,13561
905,C,13562
905,G,13563
905,B,13564
905,D,13565
905,D,13566
905,B,13567
905,G,13568
905,E,13569
905,A,13570
905,B,13571
905,B,13572
905,D,13573
905,F,13574
906,B,13575
906,G,13576
906,A,13577
906,E,13578
906,C,13579
906,B,13580
906,B,13581
906,C,13582
906,G,13583
906,G,13584
906,C,13585
906,A,13586
906,G,13587
906,B,13588
906,F,13589
907,B,13590
907,A,13591
907,B,13592
907,C,13593
907,E,13594
907,B,13595
907,A,13596
907,G,13597
907,G,13598
907,D,13599
907,B,13600
907,C,13601
907,C,13602
907,D,13603
907,F,13604
908,B,13605
908,C,13606
908,C,13607
908,B,13608
908,D,13609
908,B,13610
908,E,13611
908,B,13612
908,D,13613
908,B,13614
908,B,13615
908,B,13616
908,C,13617
908,D,13618
908,F,13619
909,B,13620
909,G,13621
909,A,13622
909,B,13623
909,G,13624
909,A,13625
909,B,13626
909,A,13627
909,A,13628
909,C,13629
909,C,13630
909,C,13631
909,B,13632
909,D,13633
909,F,13634
910,B,13635
910,E,13636
910,A,13637
910,G,13638
910,G,13639
910,A,13640
910,D,13641
910,D,13642
910,B,13643
910,A,13644
910,G,13645
910,G,13646
910,A,13647
910,C,13648
