case,activity,time
451,B,6750
451,D,6751
451,D,6752
451,A,6753
451,A,6754
451,G,6755
451,D,6756
451,D,6757
451,G,6758
451,D,6759
451,D,6760
451,E,6761
451,C,6762
451,B,6763
451,F,6764
452,B,6765
452,C,6766
452,C,6767
452,B,6768
452,G,6769
452,G,6770
452,G,6771
452,G,6772
452,G,6773
452,E,6774
452,G,6775
452,E,6776
452,C,6777
452,E,6778
452,F,6779
453,B,6780
453,G,6781
453,E,6782
453,E,6783
453,A,6784
453,G,6785
453,D,6786
453,D,6787
453,B,6788
453,A,6789
453,D,6790
453,D,6791
453,D,6792
453,G,6793
453,F,6794
454,B,6795
454,B,6796
454,B,6797
454,A,6798
454,E,6799
454,C,6800
454,C,6801
454,G,6802
454,D,6803
454,D,6804
454,D,6805
454,B,6806
454,D,6807
454,D,6808
454,F,6809
455,B,6810
455,A,6811
455,C,6812
455,A,6813
455,A,6814
455,A,6815
455,B,6816
455,G,6817
455,G,6818
455,C,6819
455,B,6820
455,C,6821
455,A,6822
455,G,6823
455,F,6824
456,B,6825
456,C,6826
456,B,6827
456,A,6828
456,G,6829
456,A,6830
456,D,6831
456,D,6832
456,D,6833
456,E,6834
456,E,6835
456,B,6836
456,D,6837
456,G,6838
456,F,6839
457,B,6840
457,G,6841
457,B,6842
457,D,6843
457,C,6844
457,A,6845
457,E,6846
457,A,6847
457,C,6848
457,A,6849
457,C,6850
457,E,6851
457,A,6852
457,D,6853
457,F,6854
458,B,6855
458,G,6856
458,A,6857
458,C,6858
458,D,6859
458,E,6860
458,D,6861
458,B,6862
458,C,6863
458,D,6864
458,G,6865
458,A,6866
458,B,6867
458,C,6868
458,F,6869
459,B,6870
459,G,6871
459,D,6872
459,C,6873
459,E,6874
459,G,6875
459,B,6876
459,E,6877
459,D,6878
459,G,6879
459,A,6880
459,C,6881
459,B,6882
459,D,6883
459,F,6884
460,B,6885
460,C,6886
460,C,6887
460,G,6888
460,D,6889
460,B,6890
460,A,6891
460,G,6892
460,A,6893
460,C,6894
460,A,6895
460,E,6896
460,B,6897
460,B,6898
460,F,6899
461,B,6900
461,G,6901
461,B,6902
461,A,6903
461,E,6904
461,B,6905
461,E,6906
461,A,6907
461,A,6908
461,B,6909
461,D,6910
461,B,6911
461,C,6912
461,G,6913
461,F,6914
462,B,6915
462,D,6916
462,C,6917
462,D,6918
462,E,6919
462,G,6920
462,A,6921
462,E,6922
462,B,6923
462,G,6924
462,A,6925
462,C,6926
462,C,6927
462,C,6928
462,F,6929
463,B,6930
463,G,6931
463,A,6932
463,B,6933
463,C,6934
463,C,6935
463,B,6936
463,E,6937
463,C,6938
463,D,6939
463,C,6940
463,E,6941
463,C,6942
463,D,6943
463,F,6944
464,B,6945
464,E,6946
464,B,6947
464,A,6948
464,B,6949
464,A,6950
464,A,6951
464,E,6952
464,B,6953
464,C,6954
464,E,6955
464,E,6956
464,B,6957
464,D,6958
464,F,6959
465,B,6960
465,E,6961
465,D,6962
465,E,6963
465,A,6964
465,C,6965
465,A,6966
465,D,6967
465,A,6968
465,A,6969
465,D,6970
465,D,6971
465,G,6972
465,D,6973
465,F,6974
466,B,6975
466,G,6976
466,E,6977
466,B,6978
466,D,6979
466,E,6980
466,B,6981
466,A,6982
466,E,6983
466,C,6984
466,E,6985
466,A,6986
466,C,6987
466,G,6988
466,F,6989
467,B,6990
467,B,6991
467,E,6992
467,B,6993
467,E,6994
467,B,6995
467,A,6996
467,D,6997
467,A,6998
467,G,6999
467,E,7000
467,E,7001
467,D,7002
467,G,7003
467,F,7004
468,B,7005
468,E,7006
468,B,7007
468,A,7008
468,A,7009
468,C,7010
468,G,7011
468,D,7012
468,B,7013
468,B,7014
468,B,7015
468,C,7016
468,C,7017
468,B,7018
468,F,7019
469,B,7020
469,B,7021
469,C,7022
469,C,7023
469,A,7024
469,E,7025
469,G,7026
469,D,7027
469,E,7028
469,E,7029
469,D,7030
469,A,7031
469,G,7032
469,B,7033
469,F,7034
470,B,7035
470,D,7036
470,C,7037
470,B,7038
470,A,7039
470,C,7040
470,B,7041
470,E,7042
470,E,7043
470,G,7044
470,G,7045
470,G,7046
470,C,7047
470,G,7048
470,F,7049
471,B,7050
471,D,7051
471,D,7052
471,C,7053
471,E,7054
471,E,7055
471,E,7056
471,A,7057
471,C,7058
471,D,7059
471,B,7060
471,C,7061
471,G,7062
471,E,7063
471,F,7064
472,B,7065
472,D,7066
472,G,7067
472,B,7068
472,C,7069
472,B,7070
472,B,7071
472,D,7072
472,D,7073
472,A,7074
472,C,7075
472,B,7076
472,G,7077
472,A,7078
472,F,7079
473,B,7080
473,C,7081
473,A,7082
473,B,7083
473,B,7084
473,A,7085
473,A,7086
473,G,7087
473,G,7088
473,C,7089
473,E,7090
473,G,7091
473,B,7092
473,D,7093
473,F,7094
474,B,7095
474,B,7096
474,A,7097
474,E,7098
474,D,7099
474,G,7100
474,E,7101
474,C,7102
474,G,7103
474,G,7104
474,C,7105
474,B,7106
474,G,7107
474,G,7108
474,F,7109
475,B,7110
475,E,7111
475,G,7112
475,B,7113
475,D,7114
475,G,7115
475,C,7116
475,E,7117
475,C,7118
475,B,7119
475,C,7120
475,G,7121
475,G,7122
475,E,7123
475,F,7124
476,B,7125
476,D,7126
476,C,7127
476,B,7128
476,D,7129
476,D,7130
476,C,7131
476,E,7132
476,G,7133
476,D,7134
476,G,7135
476,B,7136
476,G,7137
476,A,7138
476,F,7139
477,B,7140
477,B,7141
477,E,7142
477,B,7143
477,A,7144
477,C,7145
477,A,7146
477,C,7147
477,C,7148
477,G,7149
477,C,7150
477,E,7151
477,B,7152
477,A,7153
477,F,7154
478,B,7155
478,E,7156
478,D,7157
478,C,7158
478,A,7159
478,B,7160
478,A,7161
478,B,7162
478,D,7163
478,E,7164
478,C,7165
478,A,7166
478,G,7167
478,D,7168
478,F,7169
479,B,7170
479,D,7171
479,B,7172
479,D,7173
479,A,7174
479,B,7175
479,B,7176
479,G,7177
479,A,7178
479,B,7179
479,B,7180
479,G,7181
479,A,7182
479,E,7183
479,F,7184
480,B,7185
480,A,7186
480,B,7187
480,C,7188
480,B,7189
480,A,7190
480,C,7191
