case,activity,time
2251,B,33750
2251,G,33751
2251,C,33752
2251,E,33753
2251,B,33754
2251,B,33755
2251,G,33756
2251,E,33757
2251,G,33758
2251,B,33759
2251,D,33760
2251,E,33761
2251,D,33762
2251,E,33763
2251,F,33764
2252,B,33765
2252,E,33766
2252,A,33767
2252,G,33768
2252,G,33769
2252,D,33770
2252,D,33771
2252,C,33772
2252,C,33773
2252,B,33774
2252,D,33775
2252,B,33776
2252,E,33777
2252,D,33778
2252,F,33779
2253,B,33780
2253,D,33781
2253,B,33782
2253,E,33783
2253,C,33784
2253,A,33785
2253,D,33786
2253,B,33787
2253,A,33788
2253,D,33789
2253,A,33790
2253,D,33791
2253,B,33792
2253,E,33793
2253,F,33794
2254,B,33795
2254,D,33796
2254,B,33797
2254,A,33798
2254,E,33799
2254,D,33800
2254,D,33801
2254,C,33802
2254,G,33803
2254,G,33804
2254,C,33805
2254,D,33806
2254,A,33807
2254,A,33808
2254,F,33809
2255,B,33810
2255,E,33811
2255,A,33812
2255,E,33813
2255,C,33814
2255,B,33815
2255,E,33816
2255,G,33817
2255,E,33818
2255,G,33819
2255,E,33820
2255,G,33821
2255,D,33822
2255,G,33823
2255,F,33824
2256,B,33825
2256,E,33826
2256,D,33827
2256,G,33828
2256,G,33829
2256,A,33830
2256,C,33831
2256,D,33832
2256,G,33833
2256,D,33834
2256,D,33835
2256,A,33836
2256,D,33837
2256,G,33838
2256,F,33839
2257,B,33840
2257,A,33841
2257,B,33842
2257,B,33843
2257,E,33844
2257,E,33845
2257,E,33846
2257,B,33847
2257,A,33848
2257,A,33849
2257,B,33850
2257,C,33851
2257,E,33852
2257,C,33853
2257,F,33854
2258,B,33855
2258,E,33856
2258,G,33857
2258,B,33858
2258,E,33859
2258,A,33860
2258,C,33861
2258,C,33862
2258,D,33863
2258,G,33864
2258,E,33865
2258,A,33866
2258,G,33867
2258,E,33868
2258,F,33869
2259,B,33870
2259,B,33871
2259,B,33872
2259,A,33873
2259,G,33874
2259,A,33875
2259,B,33876
2259,D,33877
2259,C,33878
2259,G,33879
2259,E,33880
2259,C,33881
2259,G,33882
2259,C,33883
2259,F,33884
2260,B,33885
2260,E,33886
2260,G,33887
2260,E,33888
2260,D,33889
2260,G,33890
2260,D,33891
2260,A,33892
2260,B,33893
2260,A,33894
2260,A,33895
2260,G,33896
2260,G,33897
2260,A,33898
2260,F,33899
2261,B,33900
2261,B,33901
2261,E,33902
2261,A,33903
2261,E,33904
2261,B,33905
2261,C,33906
2261,B,33907
2261,C,33908
2261,G,33909
2261,D,33910
2261,B,33911
2261,E,33912
2261,G,33913
2261,F,33914
2262,B,33915
2262,E,33916
2262,E,33917
2262,C,33918
2262,G,33919
2262,E,33920
2262,D,33921
2262,A,33922
2262,B,33923
2262,A,33924
2262,E,33925
2262,A,33926
2262,C,33927
2262,A,33928
2262,F,33929
2263,B,33930
2263,A,33931
2263,G,33932
2263,C,33933
2263,E,33934
2263,B,33935
2263,A,33936
2263,G,33937
2263,E,33938
2263,E,33939
2263,C,33940
2263,C,33941
2263,A,33942
2263,C,33943
2263,F,33944
2264,B,33945
2264,C,33946
2264,B,33947
2264,B,33948
2264,D,33949
2264,G,33950
2264,D,33951
2264,B,33952
2264,C,33953
2264,D,33954
2264,G,33955
2264,A,33956
2264,C,33957
2264,C,33958
2264,F,33959
2265,B,33960
2265,A,33961
2265,G,33962
2265,G,33963
2265,A,33964
2265,D,33965
2265,G,33966
2265,D,33967
2265,C,33968
2265,E,33969
2265,E,33970
2265,B,33971
2265,G,33972
2265,A,33973
2265,F,33974
2266,B,33975
2266,A,33976
2266,D,33977
2266,D,33978
2266,A,33979
2266,C,33980
2266,B,33981
2266,C,33982
2266,E,33983
2266,C,33984
2266,D,33985
2266,E,33986
2266,B,33987
2266,C,33988
2266,F,33989
2267,B,33990
2267,B,33991
2267,C,33992
2267,A,33993
2267,A,33994
2267,E,33995
2267,E,33996
2267,C,33997
2267,C,33998
2267,B,33999
2267,B,34000
2267,A,34001
2267,G,34002
2267,C,34003
2267,F,34004
2268,B,34005
2268,E,34006
2268,D,34007
2268,D,34008
2268,G,34009
2268,C,34010
2268,D,34011
2268,C,34012
2268,G,34013
2268,A,34014
2268,D,34015
2268,D,34016
2268,C,34017
2268,C,34018
2268,F,34019
2269,B,34020
2269,D,34021
2269,B,34022
2269,C,34023
2269,A,34024
2269,C,34025
2269,C,34026
2269,G,34027
2269,G,34028
2269,G,34029
2269,D,34030
2269,A,34031
2269,G,34032
2269,B,34033
2269,F,34034
2270,B,34035
2270,C,34036
2270,B,34037
2270,B,34038
2270,A,34039
2270,G,34040
2270,B,34041
2270,B,34042
2270,G,34043
2270,A,34044
2270,E,34045
2270,B,34046
2270,A,34047
2270,E,34048
2270,F,34049
2271,B,34050
2271,C,34051
2271,B,34052
2271,B,34053
2271,A,34054
2271,D,34055
2271,G,34056
2271,G,34057
2271,G,34058
2271,G,34059
2271,C,34060
2271,D,34061
2271,C,34062
2271,E,34063
2271,F,34064
2272,B,34065
2272,B,34066
2272,A,34067
2272,G,34068
2272,C,34069
2272,E,34070
2272,G,34071
2272,A,34072
2272,E,34073
2272,B,34074
2272,D,34075
2272,D,34076
2272,C,34077
2272,E,34078
2272,F,34079
2273,B,34080
2273,C,34081
2273,A,34082
2273,E,34083
2273,B,34084
2273,A,34085
2273,G,34086
2273,E,34087
2273,D,34088
2273,A,34089
2273,E,34090
2273,G,34091
2273,A,34092
2273,G,34093
2273,F,34094
2274,B,34095
2274,G,34096
2274,D,34097
2274,B,34098
2274,D,34099
2274,D,34100
2274,C,34101
2274,G,34102
2274,E,34103
2274,B,34104
2274,G,34105
2274,B,34106
2274,D,34107
2274,C,34108
2274,F,34109
2275,B,34110
2275,A,34111
2275,G,34112
2275,A,34113
2275,G,34114
2275,C,34115
2275,A,34116
2275,B,34117
2275,E,34118
2275,A,34119
2275,A,34120
2275,C,34121
2275,G,34122
2275,A,34123
2275,F,34124
2276,B,34125
2276,A,34126
2276,B,34127
2276,C,34128
2276,C,34129
2276,C,34130
2276,D,34131
2276,C,34132
2276,C,34133
2276,B,34134
2276,B,34135
2276,A,34136
2276,C,34137
2276,E,34138
2276,F,34139
2277,B,34140
2277,E,34141
2277,G,34142
2277,D,34143
2277,D,34144
2277,B,34145
2277,B,34146
2277,A,34147
2277,E,34148
2277,B,34149
2277,C,34150
2277,A,34151
2277,B,34152
2277,C,34153
2277,F,34154
2278,B,34155
2278,D,34156
2278,B,34157
2278,A,34158
2278,G,34159
2278,D,34160
2278,G,34161
2278,C,34162
2278,C,34163
2278,E,34164
2278,A,34165
2278,A,34166
2278,C,34167
2278,A,34168
2278,F,34169
2279,B,34170
2279,D,34171
2279,E,34172
2279,B,34173
2279,C,34174
2279,C,34175
2279,C,34176
2279,B,34177
2279,G,34178
2279,A,34179
2279,B,34180
2279,A,34181
2279,D,34182
2279,C,34183
2279,F,34184
2280,B,34185
2280,C,34186
2280,A,34187
2280,D,34188
2280,A,34189
2280,A,34190
2280,B,34191
2280,A,34192
2280,B,34193
2280,G,34194
2280,C,34195
2280,C,34196
2280,G,34197
2280,G,34198
2280,F,34199
2281,B,34200
2281,C,34201
2281,C,34202
2281,C,34203
2281,E,34204
2281,B,34205
2281,G,34206
2281,G,34207
2281,D,34208
2281,B,34209
2281,C,34210
2281,A,34211
2281,A,34212
2281,G,34213
2281,F,34214
2282,B,34215
2282,E,34216
2282,D,34217
2282,A,34218
2282,D,34219
2282,E,34220
2282,D,34221
2282,E,34222
2282,C,34223
2282,G,34224
2282,C,34225
2282,E,34226
2282,B,34227
2282,D,34228
2282,F,34229
2283,B,34230
2283,D,34231
2283,D,34232
2283,B,34233
2283,C,34234
2283,E,34235
2283,C,34236
2283,E,34237
2283,E,34238
2283,A,34239
2283,E,34240
2283,A,34241
2283,D,34242
2283,G,34243
2283,F,34244
2284,B,34245
2284,D,34246
2284,D,34247
2284,D,34248
2284,G,34249
2284,C,34250
2284,C,34251
2284,C,34252
2284,B,34253
2284,E,34254
2284,C,34255
2284,E,34256
2284,E,34257
2284,A,34258
2284,F,34259
2285,B,34260
2285,E,34261
2285,D,34262
2285,B,34263
2285,E,34264
2285,A,34265
2285,A,34266
2285,E,34267
2285,B,34268
2285,E,34269
2285,E,34270
2285,G,34271
2285,A,34272
2285,D,34273
2285,F,34274
2286,B,34275
2286,A,34276
2286,B,34277
2286,E,34278
2286,B,34279
2286,B,34280
2286,G,34281
2286,G,34282
2286,D,34283
2286,G,34284
2286,G,34285
2286,B,34286
2286,D,34287
2286,C,34288
2286,F,34289
2287,B,34290
2287,C,34291
2287,B,34292
2287,A,34293
2287,A,34294
2287,G,34295
2287,D,34296
2287,G,34297
2287,D,34298
2287,B,34299
2287,A,34300
2287,A,34301
2287,C,34302
2287,A,34303
2287,F,34304
2288,B,34305
2288,C,34306
2288,A,34307
2288,A,34308
2288,G,34309
2288,G,34310
2288,D,34311
2288,C,34312
2288,B,34313
2288,E,34314
2288,A,34315
2288,A,34316
2288,E,34317
2288,G,34318
2288,F,34319
2289,B,34320
2289,D,34321
2289,E,34322
2289,A,34323
2289,C,34324
2289,C,34325
2289,G,34326
2289,E,34327
2289,G,34328
2289,G,34329
2289,C,34330
2289,C,34331
2289,A,34332
2289,C,34333
2289,F,34334
2290,B,34335
2290,A,34336
2290,E,34337
2290,B,34338
2290,B,34339
2290,C,34340
2290,C,34341
2290,G,34342
2290,A,34343
2290,D,34344
2290,E,34345
2290,G,34346
2290,B,34347
2290,A,34348
2290,F,34349
2291,B,34350
2291,A,34351
2291,E,34352
2291,B,34353
2291,B,34354
2291,G,34355
2291,G,34356
2291,E,34357
2291,B,34358
2291,A,34359
2291,D,34360
2291,G,34361
2291,B,34362
2291,D,34363
2291,F,34364
2292,B,34365
2292,A,34366
2292,A,34367
2292,A,34368
2292,C,34369
2292,A,34370
2292,B,34371
2292,E,34372
2292,B,34373
2292,D,34374
2292,B,34375
2292,B,34376
2292,A,34377
2292,G,34378
2292,F,34379
2293,B,34380
2293,C,34381
2293,A,34382
2293,B,34383
2293,B,34384
2293,B,34385
2293,A,34386
2293,E,34387
2293,B,34388
2293,E,34389
2293,E,34390
2293,B,34391
2293,C,34392
2293,G,34393
2293,F,34394
2294,B,34395
2294,B,34396
2294,B,34397
2294,G,34398
2294,G,34399
2294,G,34400
2294,E,34401
2294,E,34402
2294,G,34403
2294,C,34404
2294,D,34405
2294,B,34406
2294,G,34407
2294,A,34408
2294,F,34409
2295,B,34410
2295,E,34411
2295,A,34412
2295,A,34413
2295,B,34414
2295,D,34415
2295,G,34416
2295,E,34417
2295,E,34418
2295,B,34419
2295,D,34420
2295,E,34421
2295,D,34422
2295,E,34423
2295,F,34424
2296,B,34425
2296,G,34426
2296,G,34427
2296,C,34428
2296,D,34429
2296,G,34430
2296,C,34431
2296,C,34432
2296,D,34433
2296,B,34434
2296,E,34435
2296,C,34436
2296,B,34437
2296,E,34438
2296,F,34439
2297,B,34440
2297,G,34441
2297,G,34442
2297,B,34443
2297,A,34444
2297,G,34445
2297,C,34446
2297,C,34447
2297,G,34448
2297,D,34449
2297,C,34450
2297,C,34451
2297,C,34452
2297,A,34453
2297,F,34454
2298,B,34455
2298,E,34456
2298,A,34457
2298,D,34458
2298,B,34459
2298,A,34460
2298,A,34461
2298,G,34462
2298,B,34463
2298,G,34464
2298,A,34465
2298,E,34466
2298,B,34467
2298,D,34468
2298,F,34469
2299,B,34470
2299,G,34471
2299,E,34472
2299,B,34473
2299,B,34474
2299,A,34475
2299,C,34476
2299,D,34477
2299,E,34478
2299,C,34479
2299,D,34480
2299,A,34481
2299,B,34482
2299,A,34483
2299,F,34484
2300,B,34485
2300,B,34486
2300,B,34487
2300,C,34488
2300,E,34489
2300,B,34490
2300,D,34491
2300,B,34492
2300,G,34493
2300,B,34494
2300,G,34495
2300,E,34496
2300,C,34497
2300,A,34498
2300,F,34499
2301,B,34500
2301,C,34501
2301,B,34502
2301,D,34503
2301,D,34504
2301,C,34505
2301,B,34506
2301,E,34507
2301,G,34508
2301,C,34509
2301,C,34510
2301,D,34511
2301,A,34512
2301,C,34513
2301,F,34514
2302,B,34515
2302,D,34516
2302,G,34517
2302,B,34518
2302,C,34519
2302,E,34520
2302,E,34521
2302,E,34522
2302,G,34523
2302,B,34524
2302,A,34525
2302,G,34526
2302,B,34527
2302,E,34528
2302,F,34529
2303,B,34530
2303,E,34531
2303,A,34532
2303,B,34533
2303,B,34534
2303,G,34535
2303,C,34536
2303,C,34537
2303,E,34538
2303,D,34539
2303,G,34540
2303,G,34541
2303,D,34542
2303,D,34543
2303,F,34544
2304,B,34545
2304,G,34546
2304,D,34547
2304,A,34548
2304,B,34549
2304,E,34550
2304,B,34551
2304,G,34552
2304,A,34553
2304,G,34554
2304,C,34555
2304,C,34556
2304,C,34557
2304,D,34558
2304,F,34559
2305,B,34560
2305,C,34561
2305,D,34562
2305,G,34563
2305,A,34564
2305,G,34565
2305,D,34566
2305,B,34567
2305,A,34568
2305,B,34569
2305,A,34570
2305,D,34571
2305,B,34572
2305,G,34573
2305,F,34574
2306,B,34575
2306,A,34576
2306,B,34577
2306,D,34578
2306,A,34579
2306,C,34580
2306,A,34581
2306,E,34582
2306,E,34583
2306,C,34584
2306,D,34585
2306,E,34586
2306,B,34587
2306,C,34588
2306,F,34589
2307,B,34590
2307,D,34591
2307,D,34592
2307,E,34593
2307,C,34594
2307,B,34595
2307,A,34596
2307,A,34597
2307,E,34598
2307,C,34599
2307,A,34600
2307,C,34601
2307,B,34602
2307,B,34603
2307,F,34604
2308,B,34605
2308,B,34606
2308,E,34607
2308,C,34608
2308,A,34609
