case,activity,time
5851,B,87750
5851,G,87751
5851,G,87752
5851,A,87753
5851,B,87754
5851,A,87755
5851,D,87756
5851,E,87757
5851,B,87758
5851,B,87759
5851,C,87760
5851,C,87761
5851,E,87762
5851,B,87763
5851,F,87764
5852,B,87765
5852,E,87766
5852,B,87767
5852,A,87768
5852,C,87769
5852,C,87770
5852,B,87771
5852,D,87772
5852,E,87773
5852,B,87774
5852,C,87775
5852,G,87776
5852,C,87777
5852,E,87778
5852,F,87779
5853,B,87780
5853,A,87781
5853,B,87782
5853,E,87783
5853,C,87784
5853,C,87785
5853,E,87786
5853,G,87787
5853,D,87788
5853,D,87789
5853,D,87790
5853,A,87791
5853,E,87792
5853,G,87793
5853,F,87794
5854,B,87795
5854,D,87796
5854,D,87797
5854,C,87798
5854,G,87799
5854,C,87800
5854,D,87801
5854,E,87802
5854,G,87803
5854,C,87804
5854,G,87805
5854,B,87806
5854,D,87807
5854,C,87808
5854,F,87809
5855,B,87810
5855,G,87811
5855,B,87812
5855,C,87813
5855,B,87814
5855,A,87815
5855,A,87816
5855,B,87817
5855,B,87818
5855,B,87819
5855,C,87820
5855,E,87821
5855,D,87822
5855,D,87823
5855,F,87824
5856,B,87825
5856,D,87826
5856,E,87827
5856,D,87828
5856,A,87829
5856,D,87830
5856,D,87831
5856,C,87832
5856,E,87833
5856,E,87834
5856,G,87835
5856,C,87836
5856,C,87837
5856,A,87838
5856,F,87839
5857,B,87840
5857,C,87841
5857,B,87842
5857,G,87843
5857,E,87844
5857,B,87845
5857,E,87846
5857,G,87847
5857,A,87848
5857,E,87849
5857,G,87850
5857,G,87851
5857,C,87852
5857,A,87853
5857,F,87854
5858,B,87855
5858,G,87856
5858,G,87857
5858,A,87858
5858,E,87859
5858,G,87860
5858,D,87861
5858,B,87862
5858,D,87863
5858,B,87864
5858,E,87865
5858,G,87866
5858,B,87867
5858,E,87868
5858,F,87869
5859,B,87870
5859,G,87871
5859,C,87872
5859,D,87873
5859,G,87874
5859,G,87875
5859,B,87876
5859,C,87877
5859,E,87878
5859,B,87879
5859,E,87880
5859,C,87881
5859,A,87882
5859,B,87883
5859,F,87884
5860,B,87885
5860,D,87886
5860,E,87887
5860,A,87888
5860,B,87889
5860,B,87890
5860,E,87891
5860,C,87892
5860,E,87893
5860,D,87894
5860,D,87895
5860,B,87896
5860,C,87897
5860,B,87898
5860,F,87899
5861,B,87900
5861,E,87901
5861,C,87902
5861,E,87903
5861,D,87904
5861,G,87905
5861,G,87906
5861,E,87907
5861,G,87908
5861,B,87909
5861,A,87910
5861,B,87911
5861,B,87912
5861,A,87913
5861,F,87914
5862,B,87915
5862,D,87916
5862,E,87917
5862,C,87918
5862,B,87919
5862,E,87920
5862,A,87921
5862,B,87922
5862,A,87923
5862,E,87924
5862,D,87925
5862,D,87926
5862,G,87927
5862,A,87928
5862,F,87929
5863,B,87930
5863,E,87931
5863,C,87932
5863,E,87933
5863,B,87934
5863,A,87935
5863,B,87936
5863,B,87937
5863,C,87938
5863,C,87939
5863,E,87940
5863,B,87941
5863,E,87942
5863,C,87943
5863,F,87944
5864,B,87945
5864,G,87946
5864,E,87947
5864,E,87948
5864,D,87949
5864,B,87950
5864,G,87951
5864,D,87952
5864,D,87953
5864,E,87954
5864,G,87955
5864,A,87956
5864,E,87957
5864,G,87958
5864,F,87959
5865,B,87960
5865,G,87961
5865,D,87962
5865,B,87963
5865,E,87964
5865,C,87965
5865,C,87966
5865,C,87967
5865,B,87968
5865,D,87969
5865,B,87970
5865,C,87971
5865,D,87972
5865,C,87973
5865,F,87974
5866,B,87975
5866,E,87976
5866,G,87977
5866,G,87978
5866,C,87979
5866,D,87980
5866,B,87981
5866,C,87982
5866,E,87983
5866,E,87984
5866,C,87985
5866,A,87986
5866,A,87987
5866,E,87988
5866,F,87989
5867,B,87990
5867,E,87991
5867,G,87992
5867,C,87993
5867,G,87994
5867,B,87995
5867,A,87996
5867,E,87997
5867,A,87998
5867,A,87999
5867,C,88000
5867,G,88001
5867,G,88002
5867,E,88003
5867,F,88004
5868,B,88005
5868,D,88006
5868,B,88007
5868,E,88008
5868,A,88009
5868,D,88010
5868,B,88011
5868,A,88012
5868,G,88013
5868,A,88014
5868,C,88015
5868,D,88016
5868,C,88017
5868,D,88018
5868,F,88019
5869,B,88020
5869,B,88021
5869,D,88022
5869,D,88023
5869,B,88024
5869,C,88025
5869,G,88026
5869,E,88027
5869,A,88028
5869,E,88029
5869,C,88030
5869,A,88031
5869,B,88032
5869,D,88033
5869,F,88034
5870,B,88035
5870,G,88036
5870,C,88037
5870,C,88038
5870,D,88039
5870,E,88040
5870,B,88041
5870,D,88042
5870,E,88043
5870,A,88044
5870,D,88045
5870,A,88046
5870,A,88047
5870,G,88048
5870,F,88049
5871,B,88050
5871,B,88051
5871,C,88052
