case,activity,time
10351,B,155250
10351,A,155251
10351,E,155252
10351,E,155253
10351,D,155254
10351,B,155255
10351,C,155256
10351,D,155257
10351,G,155258
10351,G,155259
10351,B,155260
10351,A,155261
10351,E,155262
10351,E,155263
10351,F,155264
10352,B,155265
10352,G,155266
10352,D,155267
10352,E,155268
10352,A,155269
10352,D,155270
10352,D,155271
10352,E,155272
10352,B,155273
10352,C,155274
10352,D,155275
10352,E,155276
10352,D,155277
10352,B,155278
10352,F,155279
10353,B,155280
10353,C,155281
10353,C,155282
10353,D,155283
10353,B,155284
10353,G,155285
10353,D,155286
10353,C,155287
10353,D,155288
10353,G,155289
10353,G,155290
10353,A,155291
10353,D,155292
10353,G,155293
10353,F,155294
10354,B,155295
10354,C,155296
10354,E,155297
10354,C,155298
10354,E,155299
10354,G,155300
10354,D,155301
10354,D,155302
10354,D,155303
10354,A,155304
10354,G,155305
10354,B,155306
10354,E,155307
10354,G,155308
10354,F,155309
10355,B,155310
10355,G,155311
10355,A,155312
10355,B,155313
10355,B,155314
10355,B,155315
10355,B,155316
10355,E,155317
10355,G,155318
10355,C,155319
10355,B,155320
10355,E,155321
10355,G,155322
10355,C,155323
10355,F,155324
10356,B,155325
10356,B,155326
10356,G,155327
10356,B,155328
10356,B,155329
10356,B,155330
10356,C,155331
10356,E,155332
10356,C,155333
10356,G,155334
10356,C,155335
10356,B,155336
10356,G,155337
10356,A,155338
10356,F,155339
10357,B,155340
10357,B,155341
10357,A,155342
10357,G,155343
10357,G,155344
10357,B,155345
10357,E,155346
10357,E,155347
10357,B,155348
10357,G,155349
10357,C,155350
10357,C,155351
10357,A,155352
10357,D,155353
10357,F,155354
10358,B,155355
10358,E,155356
10358,B,155357
10358,G,155358
10358,C,155359
10358,D,155360
10358,B,155361
10358,G,155362
10358,G,155363
10358,C,155364
10358,G,155365
10358,E,155366
10358,D,155367
10358,B,155368
10358,F,155369
10359,B,155370
10359,A,155371
10359,C,155372
10359,D,155373
10359,C,155374
10359,G,155375
10359,E,155376
10359,A,155377
10359,C,155378
10359,G,155379
10359,B,155380
10359,E,155381
10359,B,155382
10359,A,155383
10359,F,155384
10360,B,155385
10360,D,155386
10360,B,155387
10360,G,155388
10360,D,155389
10360,G,155390
10360,C,155391
10360,G,155392
10360,A,155393
10360,A,155394
10360,D,155395
10360,G,155396
10360,C,155397
10360,E,155398
10360,F,155399
10361,B,155400
10361,C,155401
10361,A,155402
10361,E,155403
10361,D,155404
10361,D,155405
10361,E,155406
10361,D,155407
10361,E,155408
10361,G,155409
10361,A,155410
10361,G,155411
10361,B,155412
10361,G,155413
10361,F,155414
10362,B,155415
10362,C,155416
10362,A,155417
10362,G,155418
10362,E,155419
10362,C,155420
10362,A,155421
10362,A,155422
10362,B,155423
10362,E,155424
10362,E,155425
10362,A,155426
10362,C,155427
10362,C,155428
10362,F,155429
10363,B,155430
10363,A,155431
10363,E,155432
10363,A,155433
10363,C,155434
10363,G,155435
10363,D,155436
10363,D,155437
10363,A,155438
10363,G,155439
10363,C,155440
10363,G,155441
10363,G,155442
10363,G,155443
10363,F,155444
10364,B,155445
10364,E,155446
10364,G,155447
10364,E,155448
10364,E,155449
10364,A,155450
10364,C,155451
10364,C,155452
10364,A,155453
10364,A,155454
10364,E,155455
10364,E,155456
10364,G,155457
10364,E,155458
10364,F,155459
10365,B,155460
10365,A,155461
10365,E,155462
10365,G,155463
10365,G,155464
10365,A,155465
10365,D,155466
10365,E,155467
10365,E,155468
10365,C,155469
10365,G,155470
10365,D,155471
10365,G,155472
10365,A,155473
10365,F,155474
10366,B,155475
10366,A,155476
10366,G,155477
10366,D,155478
10366,B,155479
10366,D,155480
10366,G,155481
10366,C,155482
10366,E,155483
10366,C,155484
10366,E,155485
10366,B,155486
10366,E,155487
10366,B,155488
10366,F,155489
10367,B,155490
10367,C,155491
10367,B,155492
10367,D,155493
10367,A,155494
10367,D,155495
10367,G,155496
10367,A,155497
10367,G,155498
10367,G,155499
10367,D,155500
10367,D,155501
10367,A,155502
10367,D,155503
10367,F,155504
10368,B,155505
10368,G,155506
10368,C,155507
10368,E,155508
10368,G,155509
10368,G,155510
10368,D,155511
10368,D,155512
10368,B,155513
10368,D,155514
10368,C,155515
10368,G,155516
10368,C,155517
10368,G,155518
10368,F,155519
10369,B,155520
10369,D,155521
10369,G,155522
10369,D,155523
10369,C,155524
10369,D,155525
10369,A,155526
10369,E,155527
10369,B,155528
10369,C,155529
10369,A,155530
10369,A,155531
10369,A,155532
10369,B,155533
10369,F,155534
10370,B,155535
10370,B,155536
10370,E,155537
10370,A,155538
10370,B,155539
10370,B,155540
10370,B,155541
10370,D,155542
10370,B,155543
10370,A,155544
10370,A,155545
10370,A,155546
10370,C,155547
10370,B,155548
10370,F,155549
10371,B,155550
10371,G,155551
10371,E,155552
10371,B,155553
10371,A,155554
10371,D,155555
10371,E,155556
10371,B,155557
10371,A,155558
10371,C,155559
10371,B,155560
10371,B,155561
10371,B,155562
10371,B,155563
10371,F,155564
10372,B,155565
10372,E,155566
10372,B,155567
10372,G,155568
10372,E,155569
10372,B,155570
10372,A,155571
10372,A,155572
10372,B,155573
10372,B,155574
10372,D,155575
10372,D,155576
10372,G,155577
10372,C,155578
10372,F,155579
10373,B,155580
10373,E,155581
10373,D,155582
10373,D,155583
10373,A,155584
10373,D,155585
10373,G,155586
10373,G,155587
10373,A,155588
10373,B,155589
10373,E,155590
10373,E,155591
10373,G,155592
10373,E,155593
10373,F,155594
10374,B,155595
10374,A,155596
10374,B,155597
10374,A,155598
10374,D,155599
10374,D,155600
10374,G,155601
10374,E,155602
10374,G,155603
10374,C,155604
10374,A,155605
10374,A,155606
10374,A,155607
10374,G,155608
10374,F,155609
10375,B,155610
10375,G,155611
10375,E,155612
10375,G,155613
10375,D,155614
10375,D,155615
10375,D,155616
10375,D,155617
10375,A,155618
10375,E,155619
10375,C,155620
10375,E,155621
10375,C,155622
10375,B,155623
10375,F,155624
10376,B,155625
10376,C,155626
10376,E,155627
10376,C,155628
10376,G,155629
10376,G,155630
10376,A,155631
10376,C,155632
10376,G,155633
10376,B,155634
10376,D,155635
10376,D,155636
10376,G,155637
10376,C,155638
10376,F,155639
10377,B,155640
10377,G,155641
10377,E,155642
10377,D,155643
10377,B,155644
10377,E,155645
10377,G,155646
10377,E,155647
10377,D,155648
10377,B,155649
10377,G,155650
10377,A,155651
10377,C,155652
10377,A,155653
10377,F,155654
10378,B,155655
10378,C,155656
10378,A,155657
10378,G,155658
10378,E,155659
10378,A,155660
10378,B,155661
10378,A,155662
10378,G,155663
10378,E,155664
10378,C,155665
10378,B,155666
10378,A,155667
10378,B,155668
10378,F,155669
10379,B,155670
10379,B,155671
10379,E,155672
10379,D,155673
10379,E,155674
10379,C,155675
10379,G,155676
10379,G,155677
10379,D,155678
10379,B,155679
10379,B,155680
10379,C,155681
10379,E,155682
10379,E,155683
10379,F,155684
10380,B,155685
10380,G,155686
10380,G,155687
10380,G,155688
10380,D,155689
10380,D,155690
10380,C,155691
10380,E,155692
10380,G,155693
10380,C,155694
10380,A,155695
10380,E,155696
10380,B,155697
10380,C,155698
10380,F,155699
10381,B,155700
10381,A,155701
10381,C,155702
10381,D,155703
10381,E,155704
10381,D,155705
10381,B,155706
10381,B,155707
10381,B,155708
10381,E,155709
10381,D,155710
10381,D,155711
10381,E,155712
10381,C,155713
10381,F,155714
10382,B,155715
10382,G,155716
10382,A,155717
10382,G,155718
10382,G,155719
10382,D,155720
10382,G,155721
10382,D,155722
10382,C,155723
10382,B,155724
10382,E,155725
10382,A,155726
10382,A,155727
10382,D,155728
10382,F,155729
10383,B,155730
10383,A,155731
10383,D,155732
10383,A,155733
10383,E,155734
10383,C,155735
10383,B,155736
10383,B,155737
10383,C,155738
10383,B,155739
10383,G,155740
10383,D,155741
10383,G,155742
10383,D,155743
10383,F,155744
10384,B,155745
10384,D,155746
10384,E,155747
