case,activity,time
6301,B,94500
6301,C,94501
6301,A,94502
6301,A,94503
6301,A,94504
6301,C,94505
6301,C,94506
6301,E,94507
6301,A,94508
6301,D,94509
6301,B,94510
6301,E,94511
6301,E,94512
6301,B,94513
6301,F,94514
6302,B,94515
6302,E,94516
6302,A,94517
6302,G,94518
6302,C,94519
6302,B,94520
6302,C,94521
6302,D,94522
6302,B,94523
6302,D,94524
6302,B,94525
6302,E,94526
6302,A,94527
6302,B,94528
6302,F,94529
6303,B,94530
6303,E,94531
6303,B,94532
6303,G,94533
6303,A,94534
6303,D,94535
6303,A,94536
6303,E,94537
6303,E,94538
6303,G,94539
6303,D,94540
6303,C,94541
6303,G,94542
6303,D,94543
6303,F,94544
6304,B,94545
6304,G,94546
6304,G,94547
6304,C,94548
6304,E,94549
6304,E,94550
6304,G,94551
6304,E,94552
6304,C,94553
6304,D,94554
6304,A,94555
6304,C,94556
6304,B,94557
6304,G,94558
6304,F,94559
6305,B,94560
6305,A,94561
6305,E,94562
6305,E,94563
6305,A,94564
6305,A,94565
6305,B,94566
6305,B,94567
6305,B,94568
6305,D,94569
6305,B,94570
6305,B,94571
6305,B,94572
6305,G,94573
6305,F,94574
6306,B,94575
6306,C,94576
6306,A,94577
6306,A,94578
6306,D,94579
6306,G,94580
6306,G,94581
6306,A,94582
6306,D,94583
6306,E,94584
6306,D,94585
6306,C,94586
6306,B,94587
6306,C,94588
6306,F,94589
6307,B,94590
6307,G,94591
6307,B,94592
6307,D,94593
6307,D,94594
6307,C,94595
6307,D,94596
6307,C,94597
6307,A,94598
6307,C,94599
6307,G,94600
6307,G,94601
6307,E,94602
6307,B,94603
6307,F,94604
6308,B,94605
6308,D,94606
6308,D,94607
6308,C,94608
6308,E,94609
6308,A,94610
6308,A,94611
6308,D,94612
6308,A,94613
6308,D,94614
6308,C,94615
6308,E,94616
6308,A,94617
6308,E,94618
6308,F,94619
6309,B,94620
6309,B,94621
6309,A,94622
6309,B,94623
6309,G,94624
6309,E,94625
6309,G,94626
6309,G,94627
6309,B,94628
6309,C,94629
6309,G,94630
6309,E,94631
6309,E,94632
6309,D,94633
6309,F,94634
6310,B,94635
6310,G,94636
6310,A,94637
6310,G,94638
6310,E,94639
6310,C,94640
6310,E,94641
6310,B,94642
6310,A,94643
6310,A,94644
6310,E,94645
6310,G,94646
6310,B,94647
6310,C,94648
6310,F,94649
6311,B,94650
6311,E,94651
6311,G,94652
6311,C,94653
6311,G,94654
6311,D,94655
6311,A,94656
6311,D,94657
6311,G,94658
6311,G,94659
6311,E,94660
6311,C,94661
6311,A,94662
6311,B,94663
6311,F,94664
6312,B,94665
6312,C,94666
6312,B,94667
6312,C,94668
6312,B,94669
6312,G,94670
6312,A,94671
6312,G,94672
6312,C,94673
6312,G,94674
6312,D,94675
6312,C,94676
6312,A,94677
6312,D,94678
6312,F,94679
6313,B,94680
6313,E,94681
6313,A,94682
6313,G,94683
6313,C,94684
6313,C,94685
6313,B,94686
6313,C,94687
6313,B,94688
6313,D,94689
6313,E,94690
6313,A,94691
6313,C,94692
6313,E,94693
6313,F,94694
6314,B,94695
6314,D,94696
6314,E,94697
6314,C,94698
6314,D,94699
6314,G,94700
6314,E,94701
6314,B,94702
6314,C,94703
6314,D,94704
6314,E,94705
6314,C,94706
6314,A,94707
6314,A,94708
6314,F,94709
6315,B,94710
6315,G,94711
6315,A,94712
6315,C,94713
6315,B,94714
6315,A,94715
6315,C,94716
6315,A,94717
6315,G,94718
6315,C,94719
6315,B,94720
6315,C,94721
6315,E,94722
6315,E,94723
6315,F,94724
6316,B,94725
6316,D,94726
6316,B,94727
6316,A,94728
6316,E,94729
6316,B,94730
6316,A,94731
6316,E,94732
6316,E,94733
6316,B,94734
6316,D,94735
6316,B,94736
6316,A,94737
6316,D,94738
6316,F,94739
6317,B,94740
6317,E,94741
6317,A,94742
6317,C,94743
6317,D,94744
6317,C,94745
6317,E,94746
6317,G,94747
6317,E,94748
6317,G,94749
6317,G,94750
6317,C,94751
6317,B,94752
6317,A,94753
6317,F,94754
6318,B,94755
6318,D,94756
6318,D,94757
6318,E,94758
6318,G,94759
6318,A,94760
6318,D,94761
6318,A,94762
6318,A,94763
6318,B,94764
6318,B,94765
6318,A,94766
6318,A,94767
6318,G,94768
6318,F,94769
6319,B,94770
6319,G,94771
6319,D,94772
6319,A,94773
6319,D,94774
6319,B,94775
6319,B,94776
6319,E,94777
6319,D,94778
6319,E,94779
6319,A,94780
6319,D,94781
6319,B,94782
6319,G,94783
6319,F,94784
6320,B,94785
6320,B,94786
6320,C,94787
6320,A,94788
6320,B,94789
6320,G,94790
6320,C,94791
6320,A,94792
6320,E,94793
6320,E,94794
6320,C,94795
6320,B,94796
6320,D,94797
6320,B,94798
6320,F,94799
6321,B,94800
6321,D,94801
6321,B,94802
6321,D,94803
6321,G,94804
6321,A,94805
6321,A,94806
6321,B,94807
6321,A,94808
6321,G,94809
6321,E,94810
6321,G,94811
6321,D,94812
6321,E,94813
6321,F,94814
6322,B,94815
6322,B,94816
6322,D,94817
6322,G,94818
6322,C,94819
6322,E,94820
6322,E,94821
6322,G,94822
6322,C,94823
6322,B,94824
6322,A,94825
6322,G,94826
6322,B,94827
6322,A,94828
6322,F,94829
6323,B,94830
6323,A,94831
6323,C,94832
6323,B,94833
6323,D,94834
6323,B,94835
6323,G,94836
6323,G,94837
6323,D,94838
6323,G,94839
6323,E,94840
6323,A,94841
6323,D,94842
6323,E,94843
6323,F,94844
6324,B,94845
6324,B,94846
6324,B,94847
6324,B,94848
6324,G,94849
6324,A,94850
6324,E,94851
6324,D,94852
6324,A,94853
6324,C,94854
6324,B,94855
6324,E,94856
6324,D,94857
6324,D,94858
6324,F,94859
6325,B,94860
6325,C,94861
6325,E,94862
6325,C,94863
6325,B,94864
6325,E,94865
6325,B,94866
6325,C,94867
6325,G,94868
6325,E,94869
6325,C,94870
6325,A,94871
6325,B,94872
6325,E,94873
6325,F,94874
6326,B,94875
6326,D,94876
6326,G,94877
6326,D,94878
6326,D,94879
6326,C,94880
6326,B,94881
6326,E,94882
6326,D,94883
6326,G,94884
6326,C,94885
6326,A,94886
6326,D,94887
6326,E,94888
6326,F,94889
6327,B,94890
6327,C,94891
6327,B,94892
6327,E,94893
6327,G,94894
6327,B,94895
6327,B,94896
6327,E,94897
6327,G,94898
6327,G,94899
6327,D,94900
6327,D,94901
6327,A,94902
6327,D,94903
6327,F,94904
6328,B,94905
6328,E,94906
6328,A,94907
6328,B,94908
6328,C,94909
6328,G,94910
6328,A,94911
6328,G,94912
6328,C,94913
6328,G,94914
6328,B,94915
6328,C,94916
6328,E,94917
6328,A,94918
6328,F,94919
6329,B,94920
6329,D,94921
6329,D,94922
6329,A,94923
6329,C,94924
6329,E,94925
6329,A,94926
6329,G,94927
6329,C,94928
6329,D,94929
6329,B,94930
6329,G,94931
6329,E,94932
6329,A,94933
6329,F,94934
6330,B,94935
6330,A,94936
6330,D,94937
6330,C,94938
6330,E,94939
6330,G,94940
6330,C,94941
6330,B,94942
6330,G,94943
6330,C,94944
6330,C,94945
6330,C,94946
6330,G,94947
6330,E,94948
6330,F,94949
6331,B,94950
6331,C,94951
6331,G,94952
6331,B,94953
6331,B,94954
6331,C,94955
6331,G,94956
6331,B,94957
6331,G,94958
6331,D,94959
6331,C,94960
6331,G,94961
6331,C,94962
6331,A,94963
6331,F,94964
6332,B,94965
6332,C,94966
6332,B,94967
6332,A,94968
6332,B,94969
6332,C,94970
6332,E,94971
6332,D,94972
6332,D,94973
6332,A,94974
6332,G,94975
6332,E,94976
6332,C,94977
6332,A,94978
6332,F,94979
6333,B,94980
6333,G,94981
6333,C,94982
6333,C,94983
6333,G,94984
6333,G,94985
6333,B,94986
6333,D,94987
6333,E,94988
6333,C,94989
6333,B,94990
6333,C,94991
6333,C,94992
6333,G,94993
6333,F,94994
6334,B,94995
6334,E,94996
6334,B,94997
6334,A,94998
6334,A,94999
6334,G,95000
6334,C,95001
6334,A,95002
6334,A,95003
6334,E,95004
6334,B,95005
6334,C,95006
6334,A,95007
6334,B,95008
6334,F,95009
6335,B,95010
6335,E,95011
6335,A,95012
6335,A,95013
6335,G,95014
6335,D,95015
6335,D,95016
6335,E,95017
6335,E,95018
6335,C,95019
6335,B,95020
6335,C,95021
6335,A,95022
6335,D,95023
6335,F,95024
6336,B,95025
6336,B,95026
6336,B,95027
6336,C,95028
6336,D,95029
6336,A,95030
6336,G,95031
6336,E,95032
6336,G,95033
6336,D,95034
6336,E,95035
6336,G,95036
6336,A,95037
6336,C,95038
6336,F,95039
6337,B,95040
6337,G,95041
6337,D,95042
6337,G,95043
6337,C,95044
6337,A,95045
6337,A,95046
6337,D,95047
6337,G,95048
6337,B,95049
6337,B,95050
6337,C,95051
6337,A,95052
6337,E,95053
6337,F,95054
6338,B,95055
6338,B,95056
6338,E,95057
6338,E,95058
6338,A,95059
6338,A,95060
6338,G,95061
6338,E,95062
6338,G,95063
6338,E,95064
6338,B,95065
6338,B,95066
6338,G,95067
6338,D,95068
6338,F,95069
6339,B,95070
6339,G,95071
6339,G,95072
6339,E,95073
6339,D,95074
6339,C,95075
6339,C,95076
6339,A,95077
6339,D,95078
6339,E,95079
6339,E,95080
6339,B,95081
6339,A,95082
6339,B,95083
6339,F,95084
6340,B,95085
6340,B,95086
6340,C,95087
6340,C,95088
6340,G,95089
6340,E,95090
6340,E,95091
6340,G,95092
6340,A,95093
6340,G,95094
6340,D,95095
6340,D,95096
6340,A,95097
6340,B,95098
6340,F,95099
6341,B,95100
6341,A,95101
6341,E,95102
6341,E,95103
6341,D,95104
6341,A,95105
6341,D,95106
6341,G,95107
6341,B,95108
6341,G,95109
6341,B,95110
6341,E,95111
6341,A,95112
6341,D,95113
6341,F,95114
6342,B,95115
6342,A,95116
6342,D,95117
6342,B,95118
6342,C,95119
6342,G,95120
6342,B,95121
6342,C,95122
6342,A,95123
6342,A,95124
6342,D,95125
6342,D,95126
6342,C,95127
6342,C,95128
6342,F,95129
6343,B,95130
6343,D,95131
6343,B,95132
6343,A,95133
6343,A,95134
6343,A,95135
6343,E,95136
6343,E,95137
6343,A,95138
6343,B,95139
6343,C,95140
6343,D,95141
6343,C,95142
6343,A,95143
6343,F,95144
6344,B,95145
6344,G,95146
6344,B,95147
6344,A,95148
6344,D,95149
6344,E,95150
6344,A,95151
6344,D,95152
6344,B,95153
6344,A,95154
6344,A,95155
6344,E,95156
6344,A,95157
6344,D,95158
6344,F,95159
6345,B,95160
6345,G,95161
6345,A,95162
6345,D,95163
6345,E,95164
6345,G,95165
6345,G,95166
6345,D,95167
6345,D,95168
6345,B,95169
6345,G,95170
6345,E,95171
6345,G,95172
6345,E,95173
6345,F,95174
6346,B,95175
6346,D,95176
6346,A,95177
6346,C,95178
6346,E,95179
6346,E,95180
6346,E,95181
6346,E,95182
6346,D,95183
6346,C,95184
6346,C,95185
6346,B,95186
6346,C,95187
6346,E,95188
6346,F,95189
6347,B,95190
6347,G,95191
6347,E,95192
6347,E,95193
6347,B,95194
6347,B,95195
6347,D,95196
6347,A,95197
6347,E,95198
6347,D,95199
6347,D,95200
6347,A,95201
6347,C,95202
6347,A,95203
6347,F,95204
6348,B,95205
6348,G,95206
6348,G,95207
6348,C,95208
6348,D,95209
6348,D,95210
6348,C,95211
6348,E,95212
6348,A,95213
6348,E,95214
6348,D,95215
6348,C,95216
6348,C,95217
6348,D,95218
6348,F,95219
6349,B,95220
6349,B,95221
6349,A,95222
6349,C,95223
6349,A,95224
6349,C,95225
6349,G,95226
6349,D,95227
6349,E,95228
6349,B,95229
6349,E,95230
6349,A,95231
6349,C,95232
6349,B,95233
6349,F,95234
6350,B,95235
6350,D,95236
6350,A,95237
6350,B,95238
6350,A,95239
6350,C,95240
6350,G,95241
6350,D,95242
6350,E,95243
6350,E,95244
6350,C,95245
6350,G,95246
6350,C,95247
6350,G,95248
6350,F,95249
6351,B,95250
6351,E,95251
6351,B,95252
6351,C,95253
6351,C,95254
6351,E,95255
6351,C,95256
6351,C,95257
6351,D,95258
6351,E,95259
6351,B,95260
6351,C,95261
6351,G,95262
6351,G,95263
6351,F,95264
6352,B,95265
6352,A,95266
6352,B,95267
6352,G,95268
6352,E,95269
6352,E,95270
6352,G,95271
6352,B,95272
6352,A,95273
6352,D,95274
6352,E,95275
6352,A,95276
6352,B,95277
6352,C,95278
6352,F,95279
6353,B,95280
6353,D,95281
6353,B,95282
6353,E,95283
6353,E,95284
6353,B,95285
6353,D,95286
6353,D,95287
6353,C,95288
6353,B,95289
6353,A,95290
6353,D,95291
6353,G,95292
6353,D,95293
6353,F,95294
6354,B,95295
6354,G,95296
6354,E,95297
6354,A,95298
6354,D,95299
6354,B,95300
6354,D,95301
6354,G,95302
6354,C,95303
6354,G,95304
6354,D,95305
6354,A,95306
6354,B,95307
6354,A,95308
6354,F,95309
6355,B,95310
6355,B,95311
6355,E,95312
6355,E,95313
6355,G,95314
6355,D,95315
6355,A,95316
6355,G,95317
6355,G,95318
6355,B,95319
6355,D,95320
6355,B,95321
6355,E,95322
6355,C,95323
6355,F,95324
6356,B,95325
6356,D,95326
6356,D,95327
6356,E,95328
6356,E,95329
6356,A,95330
6356,E,95331
6356,C,95332
6356,B,95333
6356,A,95334
6356,G,95335
6356,B,95336
6356,G,95337
6356,G,95338
6356,F,95339
6357,B,95340
6357,B,95341
6357,E,95342
6357,G,95343
6357,B,95344
6357,G,95345
6357,C,95346
6357,C,95347
6357,E,95348
6357,D,95349
6357,G,95350
6357,A,95351
6357,G,95352
6357,C,95353
6357,F,95354
6358,B,95355
6358,C,95356
6358,E,95357
6358,G,95358
6358,G,95359
6358,G,95360
6358,B,95361
6358,G,95362
6358,B,95363
6358,D,95364
6358,E,95365
6358,A,95366
6358,G,95367
6358,B,95368
6358,F,95369
6359,B,95370
6359,E,95371
6359,D,95372
6359,E,95373
6359,D,95374
6359,C,95375
6359,D,95376
6359,E,95377
6359,A,95378
6359,E,95379
6359,E,95380
6359,E,95381
6359,D,95382
6359,G,95383
6359,F,95384
6360,B,95385
6360,D,95386
6360,G,95387
6360,E,95388
6360,E,95389
6360,C,95390
6360,G,95391
6360,G,95392
6360,C,95393
6360,E,95394
6360,G,95395
6360,E,95396
6360,C,95397
6360,B,95398
6360,F,95399
6361,B,95400
6361,E,95401
6361,A,95402
6361,D,95403
6361,A,95404
6361,E,95405
6361,G,95406
6361,D,95407
6361,C,95408
6361,E,95409
6361,G,95410
6361,G,95411
6361,E,95412
6361,D,95413
6361,F,95414
6362,B,95415
6362,B,95416
6362,B,95417
6362,C,95418
6362,A,95419
6362,A,95420
6362,D,95421
6362,A,95422
6362,C,95423
6362,C,95424
6362,B,95425
6362,D,95426
6362,G,95427
6362,G,95428
6362,F,95429
6363,B,95430
6363,B,95431
6363,C,95432
6363,D,95433
6363,C,95434
6363,E,95435
6363,C,95436
6363,C,95437
6363,A,95438
6363,D,95439
6363,D,95440
6363,C,95441
6363,E,95442
6363,A,95443
6363,F,95444
6364,B,95445
6364,A,95446
6364,E,95447
6364,A,95448
6364,D,95449
6364,C,95450
6364,A,95451
6364,C,95452
6364,E,95453
6364,D,95454
6364,D,95455
6364,B,95456
6364,A,95457
6364,B,95458
6364,F,95459
6365,B,95460
6365,B,95461
6365,G,95462
6365,C,95463
6365,G,95464
6365,A,95465
6365,C,95466
6365,A,95467
6365,D,95468
6365,D,95469
6365,A,95470
6365,C,95471
6365,E,95472
6365,A,95473
6365,F,95474
6366,B,95475
6366,G,95476
6366,A,95477
6366,B,95478
6366,A,95479
6366,D,95480
6366,B,95481
6366,G,95482
6366,C,95483
6366,D,95484
6366,C,95485
6366,E,95486
6366,A,95487
6366,D,95488
6366,F,95489
6367,B,95490
6367,E,95491
6367,E,95492
6367,B,95493
6367,A,95494
6367,D,95495
