case,activity,time
9001,B,135000
9001,B,135001
9001,C,135002
9001,C,135003
9001,D,135004
9001,D,135005
9001,B,135006
9001,G,135007
9001,B,135008
9001,G,135009
9001,D,135010
9001,E,135011
9001,E,135012
9001,C,135013
9001,F,135014
9002,B,135015
9002,E,135016
9002,B,135017
9002,C,135018
9002,B,135019
9002,C,135020
9002,B,135021
9002,A,135022
9002,C,135023
9002,B,135024
9002,D,135025
9002,D,135026
9002,E,135027
9002,B,135028
9002,F,135029
9003,B,135030
9003,C,135031
9003,B,135032
9003,G,135033
9003,B,135034
9003,C,135035
9003,D,135036
9003,A,135037
9003,B,135038
9003,A,135039
9003,B,135040
9003,C,135041
9003,G,135042
9003,E,135043
9003,F,135044
9004,B,135045
9004,G,135046
9004,E,135047
9004,G,135048
9004,E,135049
9004,C,135050
9004,A,135051
9004,D,135052
9004,E,135053
9004,D,135054
9004,C,135055
9004,E,135056
9004,C,135057
9004,D,135058
9004,F,135059
9005,B,135060
9005,B,135061
9005,E,135062
9005,D,135063
9005,B,135064
9005,E,135065
9005,C,135066
9005,G,135067
9005,D,135068
9005,B,135069
9005,A,135070
9005,A,135071
9005,C,135072
9005,B,135073
9005,F,135074
9006,B,135075
9006,A,135076
9006,A,135077
9006,C,135078
9006,E,135079
9006,D,135080
9006,B,135081
9006,D,135082
9006,D,135083
9006,A,135084
9006,C,135085
9006,C,135086
9006,E,135087
9006,A,135088
9006,F,135089
9007,B,135090
9007,E,135091
9007,A,135092
9007,D,135093
9007,B,135094
9007,B,135095
9007,B,135096
9007,G,135097
9007,E,135098
9007,G,135099
9007,G,135100
9007,D,135101
9007,D,135102
9007,B,135103
9007,F,135104
9008,B,135105
9008,G,135106
9008,E,135107
9008,E,135108
9008,B,135109
9008,C,135110
9008,G,135111
9008,E,135112
9008,C,135113
9008,E,135114
9008,D,135115
9008,D,135116
9008,A,135117
9008,E,135118
9008,F,135119
9009,B,135120
9009,D,135121
9009,E,135122
9009,E,135123
9009,A,135124
9009,D,135125
9009,A,135126
9009,C,135127
9009,E,135128
9009,G,135129
9009,E,135130
9009,E,135131
9009,D,135132
9009,E,135133
9009,F,135134
9010,B,135135
9010,C,135136
9010,C,135137
9010,D,135138
9010,D,135139
9010,B,135140
9010,G,135141
9010,E,135142
9010,E,135143
9010,C,135144
9010,G,135145
9010,B,135146
9010,B,135147
9010,A,135148
9010,F,135149
9011,B,135150
9011,D,135151
9011,E,135152
9011,D,135153
9011,C,135154
9011,A,135155
9011,C,135156
9011,E,135157
9011,A,135158
9011,D,135159
9011,G,135160
9011,G,135161
9011,E,135162
9011,G,135163
9011,F,135164
9012,B,135165
9012,A,135166
9012,E,135167
9012,G,135168
9012,E,135169
9012,G,135170
9012,C,135171
9012,G,135172
9012,D,135173
9012,G,135174
9012,C,135175
9012,G,135176
9012,G,135177
9012,B,135178
9012,F,135179
9013,B,135180
9013,C,135181
9013,E,135182
9013,G,135183
9013,B,135184
9013,G,135185
9013,D,135186
9013,A,135187
9013,C,135188
9013,C,135189
9013,C,135190
9013,A,135191
9013,B,135192
9013,D,135193
9013,F,135194
9014,B,135195
9014,E,135196
9014,A,135197
9014,A,135198
9014,C,135199
9014,C,135200
9014,G,135201
9014,A,135202
9014,C,135203
9014,A,135204
9014,A,135205
9014,D,135206
9014,D,135207
9014,G,135208
9014,F,135209
9015,B,135210
9015,B,135211
9015,G,135212
9015,A,135213
9015,D,135214
9015,E,135215
9015,G,135216
9015,C,135217
9015,E,135218
9015,B,135219
9015,D,135220
9015,A,135221
9015,D,135222
9015,B,135223
9015,F,135224
9016,B,135225
9016,E,135226
9016,D,135227
9016,D,135228
9016,G,135229
9016,E,135230
9016,G,135231
9016,A,135232
9016,C,135233
9016,D,135234
9016,C,135235
9016,B,135236
9016,G,135237
9016,E,135238
9016,F,135239
9017,B,135240
9017,E,135241
9017,D,135242
9017,C,135243
9017,E,135244
9017,G,135245
9017,E,135246
9017,E,135247
9017,A,135248
9017,B,135249
9017,B,135250
9017,D,135251
9017,A,135252
9017,D,135253
9017,F,135254
9018,B,135255
9018,D,135256
9018,E,135257
9018,A,135258
9018,E,135259
9018,E,135260
9018,D,135261
9018,C,135262
9018,C,135263
9018,E,135264
9018,G,135265
9018,D,135266
9018,C,135267
9018,G,135268
9018,F,135269
9019,B,135270
9019,B,135271
9019,B,135272
9019,E,135273
9019,D,135274
9019,B,135275
9019,E,135276
9019,A,135277
9019,A,135278
9019,D,135279
9019,D,135280
9019,A,135281
9019,B,135282
9019,B,135283
9019,F,135284
9020,B,135285
9020,A,135286
9020,G,135287
9020,A,135288
9020,B,135289
9020,D,135290
9020,E,135291
9020,C,135292
9020,D,135293
9020,D,135294
9020,D,135295
9020,A,135296
9020,E,135297
9020,B,135298
9020,F,135299
9021,B,135300
9021,E,135301
9021,E,135302
9021,G,135303
9021,D,135304
9021,E,135305
9021,A,135306
9021,B,135307
9021,D,135308
9021,C,135309
9021,C,135310
9021,G,135311
9021,B,135312
9021,G,135313
9021,F,135314
9022,B,135315
9022,D,135316
9022,D,135317
9022,G,135318
9022,C,135319
9022,A,135320
9022,D,135321
9022,A,135322
9022,C,135323
9022,D,135324
9022,C,135325
9022,C,135326
9022,B,135327
9022,D,135328
9022,F,135329
9023,B,135330
9023,C,135331
9023,G,135332
9023,E,135333
9023,B,135334
9023,A,135335
9023,B,135336
9023,A,135337
9023,B,135338
9023,A,135339
9023,B,135340
9023,G,135341
9023,B,135342
9023,C,135343
9023,F,135344
9024,B,135345
9024,B,135346
9024,G,135347
9024,C,135348
9024,E,135349
9024,E,135350
9024,A,135351
9024,G,135352
9024,C,135353
9024,A,135354
9024,G,135355
9024,D,135356
9024,G,135357
9024,D,135358
9024,F,135359
9025,B,135360
9025,B,135361
9025,G,135362
9025,A,135363
9025,B,135364
9025,D,135365
9025,B,135366
9025,C,135367
9025,A,135368
9025,D,135369
9025,G,135370
9025,A,135371
9025,D,135372
9025,A,135373
9025,F,135374
9026,B,135375
9026,G,135376
9026,C,135377
9026,E,135378
9026,E,135379
9026,B,135380
9026,B,135381
9026,G,135382
9026,C,135383
9026,G,135384
9026,E,135385
9026,E,135386
9026,B,135387
9026,E,135388
9026,F,135389
9027,B,135390
9027,D,135391
9027,B,135392
9027,D,135393
9027,G,135394
9027,A,135395
9027,E,135396
9027,D,135397
9027,D,135398
9027,D,135399
9027,C,135400
9027,G,135401
9027,B,135402
9027,C,135403
9027,F,135404
9028,B,135405
9028,C,135406
9028,D,135407
9028,A,135408
9028,C,135409
9028,B,135410
9028,B,135411
9028,D,135412
9028,C,135413
9028,B,135414
9028,B,135415
9028,E,135416
9028,C,135417
